algorithm,dataset,repetition,quality,supp+,time
SSDP+,chiaretti-pn-freq-8_binary,9,0.818701171875,1.0,76.606
SSDP+,chiaretti-pn-freq-8_binary,10,0.809814453125,0.9864864864864865,68.852
SMHDD,chiaretti-pn-freq-8_binary,1,0.814453125,0.9864864864864865,21.49
SMHDD,chiaretti-pn-freq-8_binary,2,0.8111328125,0.9864864864864865,20.364
SMHDD,chiaretti-pn-freq-8_binary,3,0.80849609375,0.972972972972973,16.668
SMHDD,chiaretti-pn-freq-8_binary,4,0.794189453125,1.0,16.005
SMHDD,chiaretti-pn-freq-8_binary,5,0.80703125,0.972972972972973,14.035
SMHDD,chiaretti-pn-freq-8_binary,6,0.802099609375,0.9864864864864865,18.669
SMHDD,chiaretti-pn-freq-8_binary,7,0.8048828125,0.972972972972973,22.708
SMHDD,chiaretti-pn-freq-8_binary,8,0.810791015625,0.972972972972973,24.0
SMHDD,chiaretti-pn-freq-8_binary,9,0.818701171875,1.0,17.748
SMHDD,chiaretti-pn-freq-8_binary,10,0.809814453125,0.9864864864864865,15.534
SD,chin-pn-freq-8_binary,1,0.7312841137604136,0.92,104.811
SD,chin-pn-freq-8_binary,2,0.7312841137604136,0.92,104.511
SD,chin-pn-freq-8_binary,3,0.7312841137604136,0.92,103.518
SD,chin-pn-freq-8_binary,4,0.7312841137604136,0.92,103.435
SD,chin-pn-freq-8_binary,5,0.7312841137604136,0.92,103.553
SD,chin-pn-freq-8_binary,6,0.7312841137604136,0.92,103.579
SD,chin-pn-freq-8_binary,7,0.7312841137604136,0.92,103.554
SD,chin-pn-freq-8_binary,8,0.7312841137604136,0.92,103.6
SD,chin-pn-freq-8_binary,9,0.7312841137604136,0.92,103.597
SD,chin-pn-freq-8_binary,10,0.7312841137604136,0.92,103.748
SSDP+,chin-pn-freq-8_binary,1,0.8428037920137891,1.0,119.115
SSDP+,chin-pn-freq-8_binary,2,0.8440390692329791,1.0,135.925
SSDP+,chin-pn-freq-8_binary,3,0.8430910657856938,1.0,97.912
SSDP+,chin-pn-freq-8_binary,4,0.8455616202240736,1.0,94.991
SSDP+,chin-pn-freq-8_binary,5,0.8449583453030739,1.0,111.573
SSDP+,chin-pn-freq-8_binary,6,0.8428037920137891,1.0,120.911
SSDP+,chin-pn-freq-8_binary,7,0.844355070382074,1.0,118.011
SSDP+,chin-pn-freq-8_binary,8,0.8449583453030739,1.0,115.201
SSDP+,chin-pn-freq-8_binary,9,0.8431197931628842,1.0,107.364
SSDP+,chin-pn-freq-8_binary,10,0.8458776213731687,1.0,98.821
SMHDD,chin-pn-freq-8_binary,1,0.8428037920137891,1.0,29.676
SMHDD,chin-pn-freq-8_binary,2,0.8440390692329791,1.0,33.756
SMHDD,chin-pn-freq-8_binary,3,0.8430910657856938,1.0,23.34
SMHDD,chin-pn-freq-8_binary,4,0.8455616202240736,1.0,21.099
SMHDD,chin-pn-freq-8_binary,5,0.8449583453030739,1.0,26.821
SMHDD,chin-pn-freq-8_binary,6,0.8428037920137891,1.0,29.103
SMHDD,chin-pn-freq-8_binary,7,0.844355070382074,1.0,28.044
SMHDD,chin-pn-freq-8_binary,8,0.8449583453030739,1.0,28.412
SMHDD,chin-pn-freq-8_binary,9,0.8431197931628842,1.0,25.902
SMHDD,chin-pn-freq-8_binary,10,0.8458776213731687,1.0,23.519
SD,chowdary-pn-freq-8_binary,1,0.9482988165680475,1.0,57.461
SD,chowdary-pn-freq-8_binary,2,0.9482988165680475,1.0,57.618
SD,chowdary-pn-freq-8_binary,3,0.9482988165680475,1.0,57.266
SD,chowdary-pn-freq-8_binary,4,0.9482988165680475,1.0,57.17
SD,chowdary-pn-freq-8_binary,5,0.9482988165680475,1.0,57.062
SD,chowdary-pn-freq-8_binary,6,0.9482988165680475,1.0,57.204
SD,chowdary-pn-freq-8_binary,7,0.9482988165680475,1.0,57.186
SD,chowdary-pn-freq-8_binary,8,0.9482988165680475,1.0,57.148
SD,chowdary-pn-freq-8_binary,9,0.9482988165680475,1.0,57.099
SD,chowdary-pn-freq-8_binary,10,0.9482988165680475,1.0,57.16
SSDP+,chowdary-pn-freq-8_binary,1,0.8791420118343194,1.0,39.339
SSDP+,chowdary-pn-freq-8_binary,2,0.8792159763313607,1.0,40.745
SSDP+,chowdary-pn-freq-8_binary,3,0.8686390532544379,1.0,37.028
SSDP+,chowdary-pn-freq-8_binary,4,0.8809171597633135,1.0,40.236
SSDP+,chowdary-pn-freq-8_binary,5,0.8791420118343194,1.0,38.751
SSDP+,chowdary-pn-freq-8_binary,6,0.8791420118343194,1.0,40.0
SSDP+,chowdary-pn-freq-8_binary,7,0.8826923076923077,1.0,39.05
SSDP+,chowdary-pn-freq-8_binary,8,0.8840236686390532,1.0,39.456
SSDP+,chowdary-pn-freq-8_binary,9,0.8879437869822485,1.0,39.5
SSDP+,chowdary-pn-freq-8_binary,10,0.8823224852071005,1.0,38.786
SMHDD,chowdary-pn-freq-8_binary,1,0.8791420118343194,1.0,11.104
SMHDD,chowdary-pn-freq-8_binary,2,0.8792159763313607,1.0,11.225
SMHDD,chowdary-pn-freq-8_binary,3,0.8686390532544379,1.0,9.641
SMHDD,chowdary-pn-freq-8_binary,4,0.8809171597633135,1.0,10.777
SMHDD,chowdary-pn-freq-8_binary,5,0.8791420118343194,1.0,10.274
SMHDD,chowdary-pn-freq-8_binary,6,0.8791420118343194,1.0,10.545
SMHDD,chowdary-pn-freq-8_binary,7,0.8826923076923077,1.0,10.358
SMHDD,chowdary-pn-freq-8_binary,8,0.8840236686390532,1.0,10.249
SMHDD,chowdary-pn-freq-8_binary,9,0.8879437869822485,1.0,10.209
SMHDD,chowdary-pn-freq-8_binary,10,0.8823224852071005,1.0,10.236
SD,christensen-pn-freq-8_binary,1,0.9857588821168426,1.0,7.584
SD,christensen-pn-freq-8_binary,2,0.9857588821168426,1.0,7.723
SD,christensen-pn-freq-8_binary,3,0.9857588821168426,1.0,7.719
SD,christensen-pn-freq-8_binary,4,0.9857588821168426,1.0,7.691
SD,christensen-pn-freq-8_binary,5,0.9857588821168426,1.0,7.811
SD,christensen-pn-freq-8_binary,6,0.9857588821168426,1.0,7.757
SD,christensen-pn-freq-8_binary,7,0.9857588821168426,1.0,7.771
SD,christensen-pn-freq-8_binary,8,0.9857588821168426,1.0,7.794
SD,christensen-pn-freq-8_binary,9,0.9857588821168426,1.0,7.824
SD,christensen-pn-freq-8_binary,10,0.9857588821168426,1.0,7.8
SSDP+,christensen-pn-freq-8_binary,1,0.9251162691923804,1.0,2.981
SSDP+,christensen-pn-freq-8_binary,2,0.9225763978848563,1.0,3.178
SSDP+,christensen-pn-freq-8_binary,3,0.9268406634245789,1.0,3.163
SSDP+,christensen-pn-freq-8_binary,4,0.926806685213107,1.0,2.954
SSDP+,christensen-pn-freq-8_binary,5,0.9197731954384253,1.0,3.126
SSDP+,christensen-pn-freq-8_binary,6,0.9214636114591519,1.0,2.999
SSDP+,christensen-pn-freq-8_binary,7,0.9268406634245789,1.0,3.093
SSDP+,christensen-pn-freq-8_binary,8,0.9310284779884899,1.0,3.126
SSDP+,christensen-pn-freq-8_binary,9,0.9243092866699228,1.0,3.049
SSDP+,christensen-pn-freq-8_binary,10,0.9241139119539596,1.0,3.168
SMHDD,christensen-pn-freq-8_binary,1,0.9251162691923804,1.0,0.698
SMHDD,christensen-pn-freq-8_binary,2,0.9225763978848563,1.0,0.695
SMHDD,christensen-pn-freq-8_binary,3,0.9268406634245789,1.0,0.722
SMHDD,christensen-pn-freq-8_binary,4,0.926806685213107,1.0,0.682
SMHDD,christensen-pn-freq-8_binary,5,0.9197731954384253,1.0,0.722
SMHDD,christensen-pn-freq-8_binary,6,0.9214636114591519,1.0,0.67
SMHDD,christensen-pn-freq-8_binary,7,0.9268406634245789,1.0,0.723
SMHDD,christensen-pn-freq-8_binary,8,0.9310284779884899,1.0,0.726
SMHDD,christensen-pn-freq-8_binary,9,0.9243092866699228,1.0,0.75
SMHDD,christensen-pn-freq-8_binary,10,0.9241139119539596,1.0,0.737
SD,golub-pn-freq-8_binary,1,0.88179012345679,1.0,11.076
SD,golub-pn-freq-8_binary,2,0.88179012345679,1.0,11.135
SD,golub-pn-freq-8_binary,3,0.88179012345679,1.0,11.063
SD,golub-pn-freq-8_binary,4,0.88179012345679,1.0,11.193
SD,golub-pn-freq-8_binary,5,0.88179012345679,1.0,11.133
SD,golub-pn-freq-8_binary,6,0.88179012345679,1.0,11.182
SD,golub-pn-freq-8_binary,7,0.88179012345679,1.0,11.14
SD,golub-pn-freq-8_binary,8,0.88179012345679,1.0,11.149
SD,golub-pn-freq-8_binary,9,0.88179012345679,1.0,11.257
SD,golub-pn-freq-8_binary,10,0.88179012345679,1.0,11.171
SSDP+,golub-pn-freq-8_binary,1,0.8434413580246914,1.0,7.288
SSDP+,golub-pn-freq-8_binary,2,0.8412808641975309,1.0,6.977
SSDP+,golub-pn-freq-8_binary,3,0.8410493827160493,1.0,6.728
SSDP+,golub-pn-freq-8_binary,4,0.8393518518518519,1.0,7.025
SSDP+,golub-pn-freq-8_binary,5,0.8410493827160493,1.0,7.358
SSDP+,golub-pn-freq-8_binary,6,0.8371913580246915,1.0,7.179
SSDP+,golub-pn-freq-8_binary,7,0.8415123456790123,1.0,7.424
SSDP+,golub-pn-freq-8_binary,8,0.8429783950617284,1.0,7.053
SSDP+,golub-pn-freq-8_binary,9,0.8371913580246915,1.0,7.113
SSDP+,golub-pn-freq-8_binary,10,0.8415123456790123,1.0,6.977
SMHDD,golub-pn-freq-8_binary,1,0.8434413580246914,1.0,2.105
SMHDD,golub-pn-freq-8_binary,2,0.8412808641975309,1.0,2.011
SMHDD,golub-pn-freq-8_binary,3,0.8410493827160493,1.0,1.891
SMHDD,golub-pn-freq-8_binary,4,0.8393518518518519,1.0,2.003
SMHDD,golub-pn-freq-8_binary,5,0.8410493827160493,1.0,2.178
SMHDD,golub-pn-freq-8_binary,6,0.8371913580246915,1.0,2.097
SMHDD,golub-pn-freq-8_binary,7,0.8415123456790123,1.0,2.24
SMHDD,golub-pn-freq-8_binary,8,0.8429783950617284,1.0,2.058
SMHDD,golub-pn-freq-8_binary,9,0.8371913580246915,1.0,2.086
SMHDD,golub-pn-freq-8_binary,10,0.8415123456790123,1.0,2.049
SD,gordon-pn-freq-8_binary,1,0.5113519123347883,1.0,40.827
SD,gordon-pn-freq-8_binary,2,0.5113519123347883,1.0,42.17
SD,gordon-pn-freq-8_binary,3,0.5113519123347883,1.0,41.79
SD,gordon-pn-freq-8_binary,4,0.5113519123347883,1.0,42.19
SD,gordon-pn-freq-8_binary,5,0.5113519123347883,1.0,42.66
SD,gordon-pn-freq-8_binary,6,0.5113519123347883,1.0,41.606
SD,gordon-pn-freq-8_binary,7,0.5113519123347883,1.0,41.426
SD,gordon-pn-freq-8_binary,8,0.5113519123347883,1.0,41.454
SD,gordon-pn-freq-8_binary,9,0.5113519123347883,1.0,41.521
SD,gordon-pn-freq-8_binary,10,0.5113519123347883,1.0,41.419
SSDP+,gordon-pn-freq-8_binary,1,0.5170293947071212,1.0,36.138
SSDP+,gordon-pn-freq-8_binary,2,0.5200573853056989,1.0,35.23
SSDP+,gordon-pn-freq-8_binary,3,0.5174078935319434,1.0,35.738
SSDP+,gordon-pn-freq-8_binary,4,0.5193003876560545,1.0,36.953
SSDP+,gordon-pn-freq-8_binary,5,0.5189218888312321,1.0,37.391
SSDP+,gordon-pn-freq-8_binary,6,0.5185433900064099,1.0,32.901
SSDP+,gordon-pn-freq-8_binary,7,0.5174078935319434,1.0,32.565
SSDP+,gordon-pn-freq-8_binary,8,0.5177863923567656,1.0,34.922
SSDP+,gordon-pn-freq-8_binary,9,0.5196788864808767,1.0,33.216
SSDP+,gordon-pn-freq-8_binary,10,0.5185433900064099,1.0,33.259
SMHDD,gordon-pn-freq-8_binary,1,0.5170293947071212,1.0,8.866
SMHDD,gordon-pn-freq-8_binary,2,0.5200573853056989,1.0,8.01
SMHDD,gordon-pn-freq-8_binary,3,0.5174078935319434,1.0,8.9
SMHDD,gordon-pn-freq-8_binary,4,0.5193003876560545,1.0,8.904
SMHDD,gordon-pn-freq-8_binary,5,0.5189218888312321,1.0,9.253
SMHDD,gordon-pn-freq-8_binary,6,0.5185433900064099,1.0,7.785
SMHDD,gordon-pn-freq-8_binary,7,0.5174078935319434,1.0,7.341
SMHDD,gordon-pn-freq-8_binary,8,0.5177863923567656,1.0,8.425
SMHDD,gordon-pn-freq-8_binary,9,0.5196788864808767,1.0,7.765
SMHDD,gordon-pn-freq-8_binary,10,0.5185433900064099,1.0,7.744
SD,gravier-pn-freq-8_binary,1,0.6845663265306123,0.8558558558558559,24.293
SD,gravier-pn-freq-8_binary,2,0.6845663265306123,0.8558558558558559,24.43
SD,gravier-pn-freq-8_binary,3,0.6845663265306123,0.8558558558558559,24.427
SD,gravier-pn-freq-8_binary,4,0.6845663265306123,0.8558558558558559,24.348
SD,gravier-pn-freq-8_binary,5,0.6845663265306123,0.8558558558558559,24.452
SD,gravier-pn-freq-8_binary,6,0.6845663265306123,0.8558558558558559,24.506
SD,gravier-pn-freq-8_binary,7,0.6845663265306123,0.8558558558558559,24.455
SD,gravier-pn-freq-8_binary,8,0.6845663265306123,0.8558558558558559,24.476
SD,gravier-pn-freq-8_binary,9,0.6845663265306123,0.8558558558558559,24.397
SD,gravier-pn-freq-8_binary,10,0.6845663265306123,0.8558558558558559,24.371
SSDP+,gravier-pn-freq-8_binary,1,0.7008928571428572,0.9459459459459459,13.898
SSDP+,gravier-pn-freq-8_binary,2,0.6955357142857144,0.954954954954955,13.944
SSDP+,gravier-pn-freq-8_binary,3,0.6991496598639456,0.9459459459459459,24.83
SSDP+,gravier-pn-freq-8_binary,4,0.707312925170068,0.9369369369369369,21.61
SSDP+,gravier-pn-freq-8_binary,5,0.7015731292517008,0.954954954954955,26.026
SSDP+,gravier-pn-freq-8_binary,6,0.6970238095238096,0.954954954954955,17.958
SSDP+,gravier-pn-freq-8_binary,7,0.6992772108843538,0.954954954954955,17.255
SSDP+,gravier-pn-freq-8_binary,8,0.6914540816326531,0.9459459459459459,15.084
SSDP+,gravier-pn-freq-8_binary,9,0.6904336734693878,0.954954954954955,13.815
SSDP+,gravier-pn-freq-8_binary,10,0.7007227891156463,0.954954954954955,24.221
SMHDD,gravier-pn-freq-8_binary,1,0.7008928571428572,0.9459459459459459,2.6
SMHDD,gravier-pn-freq-8_binary,2,0.6955357142857144,0.954954954954955,2.564
SMHDD,gravier-pn-freq-8_binary,3,0.6991496598639456,0.9459459459459459,4.547
SMHDD,gravier-pn-freq-8_binary,4,0.707312925170068,0.9369369369369369,4.903
SMHDD,gravier-pn-freq-8_binary,5,0.7015731292517008,0.954954954954955,5.494
SMHDD,gravier-pn-freq-8_binary,6,0.6970238095238096,0.954954954954955,3.367
SMHDD,gravier-pn-freq-8_binary,7,0.6992772108843538,0.954954954954955,3.623
SMHDD,gravier-pn-freq-8_binary,8,0.6914540816326531,0.9459459459459459,3.122
SMHDD,gravier-pn-freq-8_binary,9,0.6904336734693878,0.954954954954955,2.476
SMHDD,gravier-pn-freq-8_binary,10,0.7007227891156463,0.954954954954955,4.929
SD,khan-pn-freq-8_binary,1,0.8901990425799949,1.0,2.084
SD,khan-pn-freq-8_binary,2,0.8901990425799949,1.0,2.108
SD,khan-pn-freq-8_binary,3,0.8901990425799949,1.0,2.12
