algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,alon_og_labeled,1,18.9,0.8,0.573
SMHDD_1.0,alon_og_labeled,2,19.3,0.925,0.426
SMHDD_1.0,alon_og_labeled,3,18.9,0.875,0.354
SMHDD_1.0,alon_og_labeled,4,26.9,0.8,0.591
SMHDD_1.0,alon_og_labeled,5,17.9,0.95,0.311
SMHDD_1.0,alon_og_labeled,6,18.8,0.9,0.352
SMHDD_1.0,alon_og_labeled,7,19.1,0.9,0.288
SMHDD_1.0,alon_og_labeled,8,19.2,0.925,0.353
SMHDD_1.0,alon_og_labeled,9,19.2,0.925,0.326
SMHDD_1.0,alon_og_labeled,10,26.9,0.8,0.722
SMHDD_1.0,burczynski_og_labeled,1,34.6,0.9322033898305084,6.27
SMHDD_1.0,burczynski_og_labeled,2,37.7,0.8983050847457628,8.082
SMHDD_1.0,burczynski_og_labeled,3,35.0,0.7966101694915254,6.502
SMHDD_1.0,burczynski_og_labeled,4,35.5,0.7796610169491526,7.582
SMHDD_1.0,burczynski_og_labeled,5,35.9,0.9152542372881356,6.154
SMHDD_1.0,burczynski_og_labeled,6,34.4,0.9152542372881356,5.912
SMHDD_1.0,burczynski_og_labeled,7,36.9,0.9491525423728814,6.479
SMHDD_1.0,burczynski_og_labeled,8,36.8,0.9322033898305084,9.161
SMHDD_1.0,burczynski_og_labeled,9,36.1,0.9661016949152542,6.1
SMHDD_1.0,burczynski_og_labeled,10,35.7,0.8305084745762712,7.983
SMHDD_1.0,chiaretti_og_labeled,1,39.4,0.6081081081081081,3.987
SMHDD_1.0,chiaretti_og_labeled,2,40.0,0.6081081081081081,4.57
SMHDD_1.0,chiaretti_og_labeled,3,40.4,0.7837837837837838,4.784
SMHDD_1.0,chiaretti_og_labeled,4,42.7,0.8378378378378378,6.408
SMHDD_1.0,chiaretti_og_labeled,5,40.9,0.7837837837837838,4.853
SMHDD_1.0,chiaretti_og_labeled,6,41.4,0.7162162162162162,5.425
SMHDD_1.0,chiaretti_og_labeled,7,40.8,0.7702702702702703,6.078
SMHDD_1.0,chiaretti_og_labeled,8,40.1,0.6081081081081081,3.5
SMHDD_1.0,chiaretti_og_labeled,9,40.6,0.6081081081081081,4.572
SMHDD_1.0,chiaretti_og_labeled,10,39.4,0.6216216216216216,4.365
SMHDD_1.0,chin_og_labeled,1,57.4,0.8933333333333333,12.459
SMHDD_1.0,chin_og_labeled,2,57.8,0.9466666666666667,11.517
SMHDD_1.0,chin_og_labeled,3,56.4,0.9466666666666667,13.245
SMHDD_1.0,chin_og_labeled,4,57.1,0.9333333333333333,8.996
SMHDD_1.0,chin_og_labeled,5,58.4,0.9333333333333333,11.948
SMHDD_1.0,chin_og_labeled,6,55.0,0.88,11.049
SMHDD_1.0,chin_og_labeled,7,57.7,0.96,10.002
SMHDD_1.0,chin_og_labeled,8,59.4,0.9333333333333333,13.87
SMHDD_1.0,chin_og_labeled,9,56.8,0.9333333333333333,10.937
SMHDD_1.0,chin_og_labeled,10,54.4,0.9333333333333333,10.347
SMHDD_1.0,chowdary_og_labeled,1,32.5,0.5806451612903226,7.753
SMHDD_1.0,chowdary_og_labeled,2,32.4,0.5806451612903226,6.147
SMHDD_1.0,chowdary_og_labeled,3,32.4,0.5806451612903226,6.053
SMHDD_1.0,chowdary_og_labeled,4,32.4,0.5806451612903226,5.896
SMHDD_1.0,chowdary_og_labeled,5,25.6,0.9354838709677419,3.982
SMHDD_1.0,chowdary_og_labeled,6,32.9,0.5806451612903226,4.039
SMHDD_1.0,chowdary_og_labeled,7,32.4,0.5806451612903226,4.795
SMHDD_1.0,chowdary_og_labeled,8,25.7,0.9354838709677419,4.817
SMHDD_1.0,chowdary_og_labeled,9,32.4,0.5806451612903226,4.197
SMHDD_1.0,chowdary_og_labeled,10,32.4,0.5806451612903226,4.028
SMHDD_1.0,christensen_og_labeled,1,102.4,1.0,0.265
SMHDD_1.0,christensen_og_labeled,2,102.2,1.0,0.254
SMHDD_1.0,christensen_og_labeled,3,103.4,1.0,0.325
SMHDD_1.0,christensen_og_labeled,4,102.2,1.0,0.338
SMHDD_1.0,christensen_og_labeled,5,102.2,1.0,0.269
SMHDD_1.0,christensen_og_labeled,6,102.2,1.0,0.348
SMHDD_1.0,christensen_og_labeled,7,102.4,1.0,0.372
