algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,alon_og_labeled,1,17.3,0.5,0.383
SMHDD_1.0,alon_og_labeled,2,16.2,0.8,0.226
SMHDD_1.0,alon_og_labeled,3,17.4,0.5,0.187
SMHDD_1.0,alon_og_labeled,4,17.3,0.475,0.171
SMHDD_1.0,alon_og_labeled,5,14.4,0.6,0.064
SMHDD_1.0,alon_og_labeled,6,14.5,0.625,0.073
SMHDD_1.0,alon_og_labeled,7,17.2,0.475,0.127
SMHDD_1.0,alon_og_labeled,8,17.3,0.725,0.17
SMHDD_1.0,alon_og_labeled,9,16.0,0.65,0.141
SMHDD_1.0,alon_og_labeled,10,17.3,0.65,0.226
SMHDD_1.0,burczynski_og_labeled,1,32.2,0.5932203389830508,2.466
SMHDD_1.0,burczynski_og_labeled,2,36.3,0.9322033898305084,4.94
SMHDD_1.0,burczynski_og_labeled,3,31.8,0.5932203389830508,2.853
SMHDD_1.0,burczynski_og_labeled,4,32.9,0.864406779661017,3.437
SMHDD_1.0,burczynski_og_labeled,5,32.3,0.5932203389830508,4.624
SMHDD_1.0,burczynski_og_labeled,6,32.1,0.5932203389830508,3.71
SMHDD_1.0,burczynski_og_labeled,7,38.7,0.847457627118644,7.634
SMHDD_1.0,burczynski_og_labeled,8,34.4,0.8305084745762712,4.623
SMHDD_1.0,burczynski_og_labeled,9,32.2,0.5932203389830508,3.592
SMHDD_1.0,burczynski_og_labeled,10,31.8,0.5932203389830508,2.465
SMHDD_1.0,chiaretti_og_labeled,1,52.6,0.7972972972972973,3.825
SMHDD_1.0,chiaretti_og_labeled,2,44.1,0.8648648648648649,2.139
SMHDD_1.0,chiaretti_og_labeled,3,45.7,0.8648648648648649,2.578
SMHDD_1.0,chiaretti_og_labeled,4,47.5,0.8378378378378378,2.589
SMHDD_1.0,chiaretti_og_labeled,5,52.7,0.7972972972972973,4.719
SMHDD_1.0,chiaretti_og_labeled,6,50.7,0.8783783783783784,3.293
SMHDD_1.0,chiaretti_og_labeled,7,47.4,0.8783783783783784,2.845
SMHDD_1.0,chiaretti_og_labeled,8,48.2,0.8648648648648649,2.422
SMHDD_1.0,chiaretti_og_labeled,9,51.5,0.8378378378378378,4.111
SMHDD_1.0,chiaretti_og_labeled,10,50.3,0.7972972972972973,3.918
SMHDD_1.0,chin_og_labeled,1,66.2,0.9866666666666667,10.95
SMHDD_1.0,chin_og_labeled,2,64.4,0.9866666666666667,10.185
SMHDD_1.0,chin_og_labeled,3,66.3,0.9733333333333334,10.197
SMHDD_1.0,chin_og_labeled,4,64.3,0.9866666666666667,12.38
SMHDD_1.0,chin_og_labeled,5,64.5,0.9733333333333334,8.594
SMHDD_1.0,chin_og_labeled,6,63.5,0.9866666666666667,8.77
SMHDD_1.0,chin_og_labeled,7,66.2,0.96,13.099
SMHDD_1.0,chin_og_labeled,8,61.1,0.9733333333333334,6.876
SMHDD_1.0,chin_og_labeled,9,64.6,0.9733333333333334,8.286
SMHDD_1.0,chin_og_labeled,10,63.0,0.9866666666666667,8.273
SMHDD_1.0,chowdary_og_labeled,1,25.3,0.45161290322580644,2.76
SMHDD_1.0,chowdary_og_labeled,2,25.3,0.45161290322580644,2.929
SMHDD_1.0,chowdary_og_labeled,3,25.3,0.45161290322580644,1.976
SMHDD_1.0,chowdary_og_labeled,4,25.3,0.45161290322580644,1.724
SMHDD_1.0,chowdary_og_labeled,5,25.3,0.45161290322580644,1.492
SMHDD_1.0,chowdary_og_labeled,6,25.3,0.45161290322580644,1.885
SMHDD_1.0,chowdary_og_labeled,7,25.3,0.45161290322580644,1.729
SMHDD_1.0,chowdary_og_labeled,8,25.3,0.45161290322580644,1.824
SMHDD_1.0,chowdary_og_labeled,9,25.3,0.45161290322580644,1.422
SMHDD_1.0,chowdary_og_labeled,10,25.3,0.45161290322580644,2.884
SMHDD_1.0,christensen_og_labeled,1,102.2,1.0,0.117
SMHDD_1.0,christensen_og_labeled,2,102.7,1.0,0.139
SMHDD_1.0,christensen_og_labeled,3,102.2,1.0,0.132
SMHDD_1.0,christensen_og_labeled,4,102.3,1.0,0.13
SMHDD_1.0,christensen_og_labeled,5,102.9,1.0,0.14
SMHDD_1.0,christensen_og_labeled,6,102.2,1.0,0.136
SMHDD_1.0,christensen_og_labeled,7,102.3,1.0,0.125
SMHDD_1.0,christensen_og_labeled,8,102.6,1.0,0.137
SMHDD_1.0,christensen_og_labeled,9,102.2,1.0,0.134
SMHDD_1.0,christensen_og_labeled,10,103.3,1.0,0.135
SMHDD_1.0,golub_og_labeled,1,42.7,1.0,1.221
SMHDD_1.0,golub_og_labeled,2,43.0,1.0,1.128
SMHDD_1.0,golub_og_labeled,3,42.2,1.0,1.041
SMHDD_1.0,golub_og_labeled,4,42.7,1.0,0.927
SMHDD_1.0,golub_og_labeled,5,39.8,1.0,0.787
SMHDD_1.0,golub_og_labeled,6,41.3,1.0,0.92
SMHDD_1.0,golub_og_labeled,7,43.5,1.0,1.703
SMHDD_1.0,golub_og_labeled,8,43.5,1.0,1.272
SMHDD_1.0,golub_og_labeled,9,42.6,1.0,0.871
SMHDD_1.0,golub_og_labeled,10,42.7,1.0,1.738
SMHDD_1.0,gordon_og_labeled,1,138.3,1.0,2.434
SMHDD_1.0,gordon_og_labeled,2,137.6,1.0,1.811
SMHDD_1.0,gordon_og_labeled,3,137.8,1.0,2.652
SMHDD_1.0,gordon_og_labeled,4,138.1,1.0,2.396
SMHDD_1.0,gordon_og_labeled,5,137.5,1.0,1.98
SMHDD_1.0,gordon_og_labeled,6,137.1,1.0,1.768
SMHDD_1.0,gordon_og_labeled,7,138.4,1.0,2.545
SMHDD_1.0,gordon_og_labeled,8,137.1,1.0,2.186
SMHDD_1.0,gordon_og_labeled,9,137.2,1.0,2.277
SMHDD_1.0,gordon_og_labeled,10,138.5,1.0,2.399
SMHDD_1.0,gravier_og_labeled,1,70.1,0.7117117117117117,1.416
SMHDD_1.0,gravier_og_labeled,2,68.3,0.7477477477477478,0.928
SMHDD_1.0,gravier_og_labeled,3,71.2,0.7747747747747747,1.642
SMHDD_1.0,gravier_og_labeled,4,68.9,0.7747747747747747,1.369
SMHDD_1.0,gravier_og_labeled,5,68.1,0.7297297297297297,1.059
SMHDD_1.0,gravier_og_labeled,6,65.8,0.7117117117117117,0.777
SMHDD_1.0,gravier_og_labeled,7,66.2,0.7297297297297297,0.948
SMHDD_1.0,gravier_og_labeled,8,67.3,0.7117117117117117,0.919
SMHDD_1.0,gravier_og_labeled,9,65.8,0.6846846846846847,0.688
SMHDD_1.0,gravier_og_labeled,10,67.0,0.7117117117117117,0.866
SMHDD_1.0,khan_og_labeled,1,20.3,1.0,0.129
SMHDD_1.0,khan_og_labeled,2,20.6,1.0,0.105
SMHDD_1.0,khan_og_labeled,3,20.6,1.0,0.123
SMHDD_1.0,khan_og_labeled,4,20.3,1.0,0.123
SMHDD_1.0,khan_og_labeled,5,20.6,1.0,0.139
SMHDD_1.0,khan_og_labeled,6,20.6,1.0,0.1
SMHDD_1.0,khan_og_labeled,7,20.7,1.0,0.118
SMHDD_1.0,khan_og_labeled,8,20.4,1.0,0.104
SMHDD_1.0,khan_og_labeled,9,20.6,1.0,0.111
SMHDD_1.0,khan_og_labeled,10,20.1,1.0,0.124
SMHDD_1.0,nakayama_og_labeled,1,12.7,0.9523809523809523,3.567
SMHDD_1.0,nakayama_og_labeled,2,15.4,0.9523809523809523,5.225
SMHDD_1.0,nakayama_og_labeled,3,18.6,1.0,6.791
SMHDD_1.0,nakayama_og_labeled,4,14.2,0.7619047619047619,3.093
SMHDD_1.0,nakayama_og_labeled,5,13.2,0.9047619047619048,3.877
SMHDD_1.0,nakayama_og_labeled,6,15.0,1.0,4.315
SMHDD_1.0,nakayama_og_labeled,7,14.6,1.0,4.636
SMHDD_1.0,nakayama_og_labeled,8,17.4,0.9047619047619048,3.966
SMHDD_1.0,nakayama_og_labeled,9,14.5,1.0,2.951
SMHDD_1.0,nakayama_og_labeled,10,18.3,1.0,9.179
SMHDD_1.0,pomeroy_og_labeled,1,27.0,0.9487179487179487,1.565
SMHDD_1.0,pomeroy_og_labeled,2,22.9,0.9487179487179487,0.933
SMHDD_1.0,pomeroy_og_labeled,3,23.4,0.8974358974358975,0.833
SMHDD_1.0,pomeroy_og_labeled,4,25.3,0.7948717948717948,0.924
SMHDD_1.0,pomeroy_og_labeled,5,21.3,0.8205128205128205,0.641
SMHDD_1.0,pomeroy_og_labeled,6,22.7,0.8461538461538461,0.737
SMHDD_1.0,pomeroy_og_labeled,7,26.2,0.9487179487179487,1.224
SMHDD_1.0,pomeroy_og_labeled,8,24.7,0.8974358974358975,1.175
SMHDD_1.0,pomeroy_og_labeled,9,24.1,0.9743589743589743,0.726
SMHDD_1.0,pomeroy_og_labeled,10,25.5,1.0,1.445
SMHDD_1.0,shipp_og_labeled,1,37.1,0.896551724137931,0.523
SMHDD_1.0,shipp_og_labeled,2,34.6,0.896551724137931,0.275
SMHDD_1.0,shipp_og_labeled,3,40.2,0.9655172413793104,0.703
SMHDD_1.0,shipp_og_labeled,4,38.3,1.0,0.829
SMHDD_1.0,shipp_og_labeled,5,45.7,1.0,1.052
SMHDD_1.0,shipp_og_labeled,6,45.6,1.0,1.46
SMHDD_1.0,shipp_og_labeled,7,48.4,1.0,2.101
SMHDD_1.0,shipp_og_labeled,8,38.3,0.9482758620689655,0.63
SMHDD_1.0,shipp_og_labeled,9,39.2,0.9655172413793104,0.763
SMHDD_1.0,shipp_og_labeled,10,38.9,0.9310344827586207,0.609
SMHDD_1.0,singh_og_labeled,1,38.5,0.9615384615384616,1.949
SMHDD_1.0,singh_og_labeled,2,42.7,0.9807692307692307,3.556
SMHDD_1.0,singh_og_labeled,3,34.5,0.9230769230769231,0.636
SMHDD_1.0,singh_og_labeled,4,43.9,0.9807692307692307,3.879
SMHDD_1.0,singh_og_labeled,5,38.7,0.9423076923076923,2.244
SMHDD_1.0,singh_og_labeled,6,38.6,0.9807692307692307,1.876
SMHDD_1.0,singh_og_labeled,7,36.6,0.9423076923076923,1.404
SMHDD_1.0,singh_og_labeled,8,34.4,0.7307692307692307,0.533
SMHDD_1.0,singh_og_labeled,9,43.4,0.9615384615384616,4.907
SMHDD_1.0,singh_og_labeled,10,37.2,0.9230769230769231,1.377
SMHDD_1.0,sorlie_og_labeled,1,23.3,0.9375,0.154
SMHDD_1.0,sorlie_og_labeled,2,24.4,0.96875,0.118
SMHDD_1.0,sorlie_og_labeled,3,23.8,1.0,0.176
SMHDD_1.0,sorlie_og_labeled,4,23.5,0.9375,0.104
SMHDD_1.0,sorlie_og_labeled,5,23.8,0.96875,0.162
SMHDD_1.0,sorlie_og_labeled,6,23.0,0.90625,0.147
SMHDD_1.0,sorlie_og_labeled,7,22.2,0.96875,0.126
SMHDD_1.0,sorlie_og_labeled,8,21.8,0.90625,0.099
SMHDD_1.0,sorlie_og_labeled,9,22.6,0.84375,0.153
SMHDD_1.0,sorlie_og_labeled,10,23.2,0.9375,0.086
SMHDD_1.0,subramanian_og_labeled,1,27.7,1.0,0.905
SMHDD_1.0,subramanian_og_labeled,2,28.9,1.0,1.165
SMHDD_1.0,subramanian_og_labeled,3,28.6,1.0,1.137
SMHDD_1.0,subramanian_og_labeled,4,28.4,1.0,1.172
SMHDD_1.0,subramanian_og_labeled,5,29.1,1.0,1.567
SMHDD_1.0,subramanian_og_labeled,6,28.6,1.0,0.869
SMHDD_1.0,subramanian_og_labeled,7,28.6,1.0,1.258
SMHDD_1.0,subramanian_og_labeled,8,28.6,1.0,1.246
SMHDD_1.0,subramanian_og_labeled,9,28.9,1.0,1.305
SMHDD_1.0,subramanian_og_labeled,10,28.1,1.0,1.105
SMHDD_1.0,tian_og_labeled,1,56.1,0.6934306569343066,4.336
SMHDD_1.0,tian_og_labeled,2,74.9,0.8905109489051095,12.156
SMHDD_1.0,tian_og_labeled,3,66.2,0.5328467153284672,4.286
SMHDD_1.0,tian_og_labeled,4,47.3,0.6861313868613139,5.017
SMHDD_1.0,tian_og_labeled,5,41.8,0.8540145985401459,2.263
SMHDD_1.0,tian_og_labeled,6,42.7,0.6715328467153284,3.436
SMHDD_1.0,tian_og_labeled,7,43.0,0.583941605839416,3.068
SMHDD_1.0,tian_og_labeled,8,80.8,0.7591240875912408,14.748
SMHDD_1.0,tian_og_labeled,9,40.9,0.6131386861313869,2.856
SMHDD_1.0,tian_og_labeled,10,44.5,0.6861313868613139,4.602
SMHDD_1.0,west_og_labeled,1,20.9,1.0,0.873
SMHDD_1.0,west_og_labeled,2,19.7,1.0,1.098
SMHDD_1.0,west_og_labeled,3,21.7,1.0,1.221
SMHDD_1.0,west_og_labeled,4,21.8,1.0,1.726
SMHDD_1.0,west_og_labeled,5,21.6,1.0,1.045
SMHDD_1.0,west_og_labeled,6,22.5,1.0,1.165
SMHDD_1.0,west_og_labeled,7,20.8,1.0,1.116
SMHDD_1.0,west_og_labeled,8,22.6,1.0,1.411
SMHDD_1.0,west_og_labeled,9,21.0,1.0,1.061
SMHDD_1.0,west_og_labeled,10,19.9,1.0,0.939
SMHDD_1.0,yeoh_og_labeled,1,59.2,0.9620253164556962,2.022
SMHDD_1.0,yeoh_og_labeled,2,62.9,0.9873417721518988,2.801
SMHDD_1.0,yeoh_og_labeled,3,59.3,0.9113924050632911,2.356
SMHDD_1.0,yeoh_og_labeled,4,59.6,0.9367088607594937,2.087
SMHDD_1.0,yeoh_og_labeled,5,59.5,0.9620253164556962,1.843
SMHDD_1.0,yeoh_og_labeled,6,59.2,0.9620253164556962,2.273
SMHDD_1.0,yeoh_og_labeled,7,59.3,0.9240506329113924,2.213
SMHDD_1.0,yeoh_og_labeled,8,59.8,0.9367088607594937,2.056
SMHDD_1.0,yeoh_og_labeled,9,59.3,0.9367088607594937,1.67
SMHDD_1.0,yeoh_og_labeled,10,60.7,0.9620253164556962,1.728
SMHDD_1.0,sun_og_labeled,1,38.6,0.7777777777777778,13.673
SMHDD_1.0,sun_og_labeled,2,45.5,0.8271604938271605,17.403
SMHDD_1.0,sun_og_labeled,3,43.0,0.7407407407407407,13.169
SMHDD_1.0,sun_og_labeled,4,56.6,0.7901234567901234,36.377
SMHDD_1.0,sun_og_labeled,5,48.5,0.7777777777777778,29.182
SMHDD_1.0,sun_og_labeled,6,40.2,0.8024691358024691,7.875
SMHDD_1.0,sun_og_labeled,7,43.4,0.7901234567901234,18.688
SMHDD_1.0,sun_og_labeled,8,56.8,0.7654320987654321,41.259
SMHDD_1.0,sun_og_labeled,9,52.5,0.8765432098765432,25.89
SMHDD_1.0,sun_og_labeled,10,44.3,0.8395061728395061,18.621
