algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,alon_og_labeled,1,16.0,0.7,0.232
SMHDD_1.0,alon_og_labeled,2,16.0,0.7,0.105
SMHDD_1.0,alon_og_labeled,3,16.0,0.7,0.089
SMHDD_1.0,alon_og_labeled,4,16.0,0.7,0.079
SMHDD_1.0,alon_og_labeled,5,16.0,0.7,0.067
SMHDD_1.0,alon_og_labeled,6,16.0,0.7,0.067
SMHDD_1.0,alon_og_labeled,7,16.0,0.7,0.065
SMHDD_1.0,alon_og_labeled,8,16.0,0.7,0.066
SMHDD_1.0,alon_og_labeled,9,16.0,0.7,0.062
SMHDD_1.0,alon_og_labeled,10,16.0,0.7,0.062
SMHDD_1.0,burczynski_og_labeled,1,24.2,0.6779661016949152,1.975
SMHDD_1.0,burczynski_og_labeled,2,24.2,0.6271186440677966,1.975
SMHDD_1.0,burczynski_og_labeled,3,24.2,0.7288135593220338,2.01
SMHDD_1.0,burczynski_og_labeled,4,24.2,0.711864406779661,1.873
SMHDD_1.0,burczynski_og_labeled,5,24.2,0.7288135593220338,1.976
SMHDD_1.0,burczynski_og_labeled,6,24.2,0.7288135593220338,1.924
SMHDD_1.0,burczynski_og_labeled,7,24.2,0.6610169491525424,1.97
SMHDD_1.0,burczynski_og_labeled,8,24.2,0.6949152542372882,1.907
SMHDD_1.0,burczynski_og_labeled,9,24.2,0.6440677966101694,1.927
SMHDD_1.0,burczynski_og_labeled,10,24.2,0.6610169491525424,2.014
SMHDD_1.0,chiaretti_og_labeled,1,26.4,0.4594594594594595,1.117
SMHDD_1.0,chiaretti_og_labeled,2,26.4,0.4594594594594595,1.013
SMHDD_1.0,chiaretti_og_labeled,3,26.4,0.4594594594594595,1.049
SMHDD_1.0,chiaretti_og_labeled,4,26.4,0.4594594594594595,0.976
SMHDD_1.0,chiaretti_og_labeled,5,26.4,0.4594594594594595,1.013
SMHDD_1.0,chiaretti_og_labeled,6,26.4,0.4594594594594595,1.06
SMHDD_1.0,chiaretti_og_labeled,7,26.4,0.4594594594594595,1.023
SMHDD_1.0,chiaretti_og_labeled,8,26.4,0.4594594594594595,1.108
SMHDD_1.0,chiaretti_og_labeled,9,26.4,0.4594594594594595,1.113
SMHDD_1.0,chiaretti_og_labeled,10,26.4,0.4594594594594595,0.997
SMHDD_1.0,chin_og_labeled,1,28.5,0.9733333333333334,2.393
SMHDD_1.0,chin_og_labeled,2,28.5,0.9733333333333334,2.637
SMHDD_1.0,chin_og_labeled,3,28.5,0.9733333333333334,2.575
SMHDD_1.0,chin_og_labeled,4,28.6,0.9733333333333334,2.016
SMHDD_1.0,chin_og_labeled,5,28.5,0.9733333333333334,2.225
SMHDD_1.0,chin_og_labeled,6,28.5,0.9733333333333334,2.577
SMHDD_1.0,chin_og_labeled,7,28.7,0.9733333333333334,2.265
SMHDD_1.0,chin_og_labeled,8,28.5,0.9733333333333334,2.382
SMHDD_1.0,chin_og_labeled,9,28.6,0.9733333333333334,2.341
SMHDD_1.0,chin_og_labeled,10,28.6,0.9733333333333334,2.318
SMHDD_1.0,chowdary_og_labeled,1,26.3,0.967741935483871,1.118
SMHDD_1.0,chowdary_og_labeled,2,26.3,0.967741935483871,1.082
SMHDD_1.0,chowdary_og_labeled,3,26.3,0.967741935483871,1.091
SMHDD_1.0,chowdary_og_labeled,4,26.3,0.967741935483871,1.165
SMHDD_1.0,chowdary_og_labeled,5,26.3,0.967741935483871,1.114
SMHDD_1.0,chowdary_og_labeled,6,26.3,0.967741935483871,1.077
SMHDD_1.0,chowdary_og_labeled,7,26.3,0.967741935483871,1.113
SMHDD_1.0,chowdary_og_labeled,8,26.3,0.967741935483871,1.044
SMHDD_1.0,chowdary_og_labeled,9,26.3,0.967741935483871,1.117
SMHDD_1.0,chowdary_og_labeled,10,26.3,0.967741935483871,1.118
SMHDD_1.0,christensen_og_labeled,1,55.0,0.9469026548672567,0.09
SMHDD_1.0,christensen_og_labeled,2,55.0,0.9469026548672567,0.098
SMHDD_1.0,christensen_og_labeled,3,55.0,0.9469026548672567,0.106
SMHDD_1.0,christensen_og_labeled,4,55.0,0.9469026548672567,0.098
SMHDD_1.0,christensen_og_labeled,5,55.0,0.9469026548672567,0.096
SMHDD_1.0,christensen_og_labeled,6,55.0,0.9469026548672567,0.092
SMHDD_1.0,christensen_og_labeled,7,55.0,0.9469026548672567,0.102
SMHDD_1.0,christensen_og_labeled,8,55.0,0.9469026548672567,0.102
SMHDD_1.0,christensen_og_labeled,9,55.0,0.9469026548672567,0.102
SMHDD_1.0,christensen_og_labeled,10,55.0,0.9469026548672567,0.109
SMHDD_1.0,golub_og_labeled,1,18.4,0.9787234042553191,0.258
SMHDD_1.0,golub_og_labeled,2,18.4,0.9787234042553191,0.277
SMHDD_1.0,golub_og_labeled,3,18.4,0.9787234042553191,0.26
SMHDD_1.0,golub_og_labeled,4,18.4,0.9787234042553191,0.264
SMHDD_1.0,golub_og_labeled,5,18.4,0.9787234042553191,0.253
SMHDD_1.0,golub_og_labeled,6,18.4,0.9787234042553191,0.249
SMHDD_1.0,golub_og_labeled,7,18.4,0.9787234042553191,0.251
SMHDD_1.0,golub_og_labeled,8,18.4,0.9787234042553191,0.245
SMHDD_1.0,golub_og_labeled,9,18.4,0.9787234042553191,0.252
SMHDD_1.0,golub_og_labeled,10,18.4,0.9787234042553191,0.247
SMHDD_1.0,gordon_og_labeled,1,46.4,0.9466666666666667,0.853
SMHDD_1.0,gordon_og_labeled,2,46.4,0.9466666666666667,0.813
SMHDD_1.0,gordon_og_labeled,3,46.4,0.9466666666666667,0.797
SMHDD_1.0,gordon_og_labeled,4,46.4,0.9466666666666667,0.893
SMHDD_1.0,gordon_og_labeled,5,46.4,0.9466666666666667,0.863
SMHDD_1.0,gordon_og_labeled,6,46.4,0.9466666666666667,0.872
SMHDD_1.0,gordon_og_labeled,7,46.4,0.9466666666666667,0.812
SMHDD_1.0,gordon_og_labeled,8,46.4,0.9466666666666667,0.866
SMHDD_1.0,gordon_og_labeled,9,46.4,0.9466666666666667,0.835
SMHDD_1.0,gordon_og_labeled,10,46.4,0.9466666666666667,0.843
SMHDD_1.0,gravier_og_labeled,1,21.8,0.7027027027027027,0.38
SMHDD_1.0,gravier_og_labeled,2,21.5,0.7387387387387387,0.339
SMHDD_1.0,gravier_og_labeled,3,21.7,0.7477477477477478,0.357
SMHDD_1.0,gravier_og_labeled,4,22.2,0.7567567567567568,0.348
SMHDD_1.0,gravier_og_labeled,5,21.7,0.7117117117117117,0.321
SMHDD_1.0,gravier_og_labeled,6,21.7,0.6396396396396397,0.336
SMHDD_1.0,gravier_og_labeled,7,22.0,0.7657657657657657,0.374
SMHDD_1.0,gravier_og_labeled,8,21.5,0.7567567567567568,0.303
SMHDD_1.0,gravier_og_labeled,9,22.0,0.7477477477477478,0.403
SMHDD_1.0,gravier_og_labeled,10,22.0,0.6846846846846847,0.372
SMHDD_1.0,khan_og_labeled,1,15.3,1.0,0.136
SMHDD_1.0,khan_og_labeled,2,15.3,1.0,0.137
SMHDD_1.0,khan_og_labeled,3,15.3,1.0,0.153
SMHDD_1.0,khan_og_labeled,4,15.3,1.0,0.149
SMHDD_1.0,khan_og_labeled,5,15.3,1.0,0.133
SMHDD_1.0,khan_og_labeled,6,15.3,1.0,0.144
SMHDD_1.0,khan_og_labeled,7,15.3,1.0,0.134
SMHDD_1.0,khan_og_labeled,8,15.3,1.0,0.131
SMHDD_1.0,khan_og_labeled,9,15.3,1.0,0.137
SMHDD_1.0,khan_og_labeled,10,15.3,1.0,0.129
SMHDD_1.0,nakayama_og_labeled,1,12.2,0.9523809523809523,2.687
SMHDD_1.0,nakayama_og_labeled,2,12.2,0.9523809523809523,2.578
SMHDD_1.0,nakayama_og_labeled,3,12.2,0.9523809523809523,2.589
SMHDD_1.0,nakayama_og_labeled,4,12.2,1.0,2.808
SMHDD_1.0,nakayama_og_labeled,5,12.2,1.0,2.707
SMHDD_1.0,nakayama_og_labeled,6,12.2,0.9523809523809523,2.67
SMHDD_1.0,nakayama_og_labeled,7,12.2,1.0,3.121
SMHDD_1.0,nakayama_og_labeled,8,12.2,1.0,2.703
SMHDD_1.0,nakayama_og_labeled,9,12.2,0.9523809523809523,2.694
SMHDD_1.0,nakayama_og_labeled,10,12.2,1.0,2.713
SMHDD_1.0,pomeroy_og_labeled,1,13.2,0.9230769230769231,0.456
SMHDD_1.0,pomeroy_og_labeled,2,13.3,0.9230769230769231,0.522
SMHDD_1.0,pomeroy_og_labeled,3,13.1,0.9743589743589743,0.475
SMHDD_1.0,pomeroy_og_labeled,4,13.3,0.8974358974358975,0.506
SMHDD_1.0,pomeroy_og_labeled,5,13.3,0.8974358974358975,0.483
SMHDD_1.0,pomeroy_og_labeled,6,13.2,0.8974358974358975,0.485
SMHDD_1.0,pomeroy_og_labeled,7,13.2,0.9230769230769231,0.378
SMHDD_1.0,pomeroy_og_labeled,8,13.1,0.9743589743589743,0.379
SMHDD_1.0,pomeroy_og_labeled,9,13.0,0.8974358974358975,0.42
SMHDD_1.0,pomeroy_og_labeled,10,13.1,0.9487179487179487,0.48
SMHDD_1.0,shipp_og_labeled,1,21.0,0.896551724137931,0.249
SMHDD_1.0,shipp_og_labeled,2,21.0,0.896551724137931,0.251
SMHDD_1.0,shipp_og_labeled,3,21.0,0.896551724137931,0.248
SMHDD_1.0,shipp_og_labeled,4,21.0,0.896551724137931,0.242
SMHDD_1.0,shipp_og_labeled,5,21.0,0.896551724137931,0.246
SMHDD_1.0,shipp_og_labeled,6,21.0,0.896551724137931,0.244
SMHDD_1.0,shipp_og_labeled,7,21.0,0.896551724137931,0.241
SMHDD_1.0,shipp_og_labeled,8,21.0,0.896551724137931,0.243
SMHDD_1.0,shipp_og_labeled,9,21.0,0.896551724137931,0.238
SMHDD_1.0,shipp_og_labeled,10,21.0,0.896551724137931,0.243
SMHDD_1.0,singh_og_labeled,1,25.2,0.8846153846153846,1.288
SMHDD_1.0,singh_og_labeled,2,24.9,0.8653846153846154,1.144
SMHDD_1.0,singh_og_labeled,3,24.9,0.8653846153846154,1.055
SMHDD_1.0,singh_og_labeled,4,24.9,0.8653846153846154,1.18
SMHDD_1.0,singh_og_labeled,5,24.9,0.8653846153846154,1.285
SMHDD_1.0,singh_og_labeled,6,24.9,0.8653846153846154,1.075
SMHDD_1.0,singh_og_labeled,7,24.9,0.8653846153846154,1.162
SMHDD_1.0,singh_og_labeled,8,24.9,0.8653846153846154,1.232
SMHDD_1.0,singh_og_labeled,9,24.9,0.8653846153846154,1.066
SMHDD_1.0,singh_og_labeled,10,24.9,0.8653846153846154,1.272
SMHDD_1.0,sorlie_og_labeled,1,13.5,0.84375,0.043
SMHDD_1.0,sorlie_og_labeled,2,13.5,0.84375,0.037
SMHDD_1.0,sorlie_og_labeled,3,13.5,0.8125,0.042
SMHDD_1.0,sorlie_og_labeled,4,13.5,0.84375,0.038
SMHDD_1.0,sorlie_og_labeled,5,13.5,0.84375,0.04
SMHDD_1.0,sorlie_og_labeled,6,13.5,0.8125,0.037
SMHDD_1.0,sorlie_og_labeled,7,13.4,0.84375,0.043
SMHDD_1.0,sorlie_og_labeled,8,13.5,0.8125,0.038
SMHDD_1.0,sorlie_og_labeled,9,13.4,0.84375,0.04
SMHDD_1.0,sorlie_og_labeled,10,13.5,0.84375,0.04
SMHDD_1.0,subramanian_og_labeled,1,13.0,1.0,0.296
SMHDD_1.0,subramanian_og_labeled,2,13.0,1.0,0.299
SMHDD_1.0,subramanian_og_labeled,3,13.0,1.0,0.285
SMHDD_1.0,subramanian_og_labeled,4,13.0,1.0,0.297
SMHDD_1.0,subramanian_og_labeled,5,13.0,1.0,0.294
SMHDD_1.0,subramanian_og_labeled,6,13.0,1.0,0.292
SMHDD_1.0,subramanian_og_labeled,7,13.0,1.0,0.292
SMHDD_1.0,subramanian_og_labeled,8,13.0,1.0,0.293
SMHDD_1.0,subramanian_og_labeled,9,13.0,1.0,0.285
SMHDD_1.0,subramanian_og_labeled,10,13.0,1.0,0.29
SMHDD_1.0,tian_og_labeled,1,33.6,0.8248175182481752,1.729
SMHDD_1.0,tian_og_labeled,2,33.8,0.8175182481751825,1.553
SMHDD_1.0,tian_og_labeled,3,34.0,0.8102189781021898,1.695
SMHDD_1.0,tian_og_labeled,4,34.3,0.8248175182481752,2.146
SMHDD_1.0,tian_og_labeled,5,33.6,0.8175182481751825,1.941
SMHDD_1.0,tian_og_labeled,6,34.4,0.8102189781021898,1.671
SMHDD_1.0,tian_og_labeled,7,34.6,0.8248175182481752,1.924
SMHDD_1.0,tian_og_labeled,8,33.5,0.7956204379562044,1.495
SMHDD_1.0,tian_og_labeled,9,33.4,0.8102189781021898,1.559
SMHDD_1.0,tian_og_labeled,10,34.6,0.8248175182481752,1.847
SMHDD_1.0,west_og_labeled,1,11.0,0.84,0.402
SMHDD_1.0,west_og_labeled,2,11.0,0.84,0.377
SMHDD_1.0,west_og_labeled,3,11.0,0.84,0.433
SMHDD_1.0,west_og_labeled,4,11.0,0.84,0.397
SMHDD_1.0,west_og_labeled,5,11.0,0.84,0.405
SMHDD_1.0,west_og_labeled,6,11.0,0.84,0.413
SMHDD_1.0,west_og_labeled,7,11.0,0.84,0.374
SMHDD_1.0,west_og_labeled,8,11.0,0.84,0.438
SMHDD_1.0,west_og_labeled,9,11.0,0.84,0.36
SMHDD_1.0,west_og_labeled,10,11.0,0.88,0.455
SMHDD_1.0,yeoh_og_labeled,1,50.9,0.9240506329113924,1.803
SMHDD_1.0,yeoh_og_labeled,2,50.9,0.9240506329113924,1.711
SMHDD_1.0,yeoh_og_labeled,3,50.9,0.9240506329113924,1.904
SMHDD_1.0,yeoh_og_labeled,4,50.9,0.9240506329113924,2.031
SMHDD_1.0,yeoh_og_labeled,5,50.9,0.9240506329113924,1.829
SMHDD_1.0,yeoh_og_labeled,6,50.9,0.9240506329113924,1.811
SMHDD_1.0,yeoh_og_labeled,7,50.9,0.9240506329113924,1.73
SMHDD_1.0,yeoh_og_labeled,8,50.9,0.9240506329113924,1.799
SMHDD_1.0,yeoh_og_labeled,9,50.9,0.9240506329113924,1.758
SMHDD_1.0,yeoh_og_labeled,10,50.9,0.9240506329113924,1.839
SMHDD_1.0,sun_og_labeled,1,33.3,0.7407407407407407,8.104
SMHDD_1.0,sun_og_labeled,2,33.3,0.7283950617283951,7.647
SMHDD_1.0,sun_og_labeled,3,33.2,0.691358024691358,7.069
SMHDD_1.0,sun_og_labeled,4,33.4,0.7530864197530864,8.718
SMHDD_1.0,sun_og_labeled,5,33.3,0.7530864197530864,7.381
SMHDD_1.0,sun_og_labeled,6,33.4,0.7407407407407407,7.94
SMHDD_1.0,sun_og_labeled,7,33.4,0.7283950617283951,8.198
SMHDD_1.0,sun_og_labeled,8,33.4,0.7407407407407407,8.067
SMHDD_1.0,sun_og_labeled,9,33.3,0.7407407407407407,7.835
SMHDD_1.0,sun_og_labeled,10,33.4,0.7530864197530864,8.633
