algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,gordon_og_labeled,8,130.1,1.0,4.722
SMHDD_1.0,gordon_og_labeled,9,130.1,1.0,4.841
SMHDD_1.0,gordon_og_labeled,10,130.1,1.0,4.661
SMHDD_1.0,gravier_og_labeled,1,60.9,0.7927927927927928,4.198
SMHDD_1.0,gravier_og_labeled,2,58.7,0.7387387387387387,2.796
SMHDD_1.0,gravier_og_labeled,3,57.9,0.7657657657657657,2.242
SMHDD_1.0,gravier_og_labeled,4,60.9,0.8558558558558559,2.731
SMHDD_1.0,gravier_og_labeled,5,58.9,0.6666666666666666,2.706
SMHDD_1.0,gravier_og_labeled,6,62.7,0.7927927927927928,3.866
SMHDD_1.0,gravier_og_labeled,7,63.4,0.7207207207207207,2.942
SMHDD_1.0,gravier_og_labeled,8,59.3,0.6666666666666666,2.779
SMHDD_1.0,gravier_og_labeled,9,58.8,0.7567567567567568,3.02
SMHDD_1.0,gravier_og_labeled,10,59.3,0.8108108108108109,3.56
SMHDD_1.0,khan_og_labeled,1,20.6,1.0,0.505
SMHDD_1.0,khan_og_labeled,2,20.4,1.0,0.474
SMHDD_1.0,khan_og_labeled,3,20.7,1.0,0.557
SMHDD_1.0,khan_og_labeled,4,20.5,1.0,0.416
SMHDD_1.0,khan_og_labeled,5,20.7,1.0,0.555
SMHDD_1.0,khan_og_labeled,6,20.7,1.0,0.468
SMHDD_1.0,khan_og_labeled,7,20.3,1.0,0.645
SMHDD_1.0,khan_og_labeled,8,20.6,1.0,0.483
SMHDD_1.0,khan_og_labeled,9,20.6,1.0,0.52
SMHDD_1.0,khan_og_labeled,10,20.4,1.0,0.436
SMHDD_1.0,nakayama_og_labeled,1,18.6,1.0,15.422
SMHDD_1.0,nakayama_og_labeled,2,18.6,1.0,19.184
SMHDD_1.0,nakayama_og_labeled,3,17.8,0.9523809523809523,11.009
SMHDD_1.0,nakayama_og_labeled,4,18.6,1.0,15.827
SMHDD_1.0,nakayama_og_labeled,5,18.4,1.0,13.141
SMHDD_1.0,nakayama_og_labeled,6,18.3,1.0,12.718
SMHDD_1.0,nakayama_og_labeled,7,18.2,0.9523809523809523,11.101
SMHDD_1.0,nakayama_og_labeled,8,18.2,0.9523809523809523,11.925
SMHDD_1.0,nakayama_og_labeled,9,17.7,1.0,10.031
SMHDD_1.0,nakayama_og_labeled,10,18.3,1.0,10.984
SMHDD_1.0,pomeroy_og_labeled,1,27.5,0.9230769230769231,2.205
SMHDD_1.0,pomeroy_og_labeled,2,27.8,0.9230769230769231,2.726
SMHDD_1.0,pomeroy_og_labeled,3,27.7,1.0,2.374
