algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,alon_og_labeled,1,23.8,0.875,0.263
SMHDD_1.0,alon_og_labeled,2,23.9,0.825,0.145
SMHDD_1.0,alon_og_labeled,3,23.8,0.825,0.091
SMHDD_1.0,alon_og_labeled,4,23.9,0.85,0.075
SMHDD_1.0,alon_og_labeled,5,24.0,0.8,0.08
SMHDD_1.0,alon_og_labeled,6,23.8,0.875,0.085
SMHDD_1.0,alon_og_labeled,7,23.8,0.825,0.088
SMHDD_1.0,alon_og_labeled,8,23.9,0.85,0.09
SMHDD_1.0,alon_og_labeled,9,24.0,0.825,0.087
SMHDD_1.0,alon_og_labeled,10,23.9,0.825,0.091
SMHDD_1.0,burczynski_og_labeled,1,37.7,0.864406779661017,2.13
SMHDD_1.0,burczynski_og_labeled,2,38.0,0.847457627118644,2.184
SMHDD_1.0,burczynski_og_labeled,3,37.8,0.847457627118644,2.052
SMHDD_1.0,burczynski_og_labeled,4,37.9,0.847457627118644,2.347
SMHDD_1.0,burczynski_og_labeled,5,37.9,0.847457627118644,2.118
SMHDD_1.0,burczynski_og_labeled,6,37.6,0.847457627118644,1.898
SMHDD_1.0,burczynski_og_labeled,7,38.0,0.864406779661017,2.35
SMHDD_1.0,burczynski_og_labeled,8,37.7,0.864406779661017,2.009
SMHDD_1.0,burczynski_og_labeled,9,37.6,0.864406779661017,1.932
SMHDD_1.0,burczynski_og_labeled,10,38.0,0.847457627118644,2.583
SMHDD_1.0,chiaretti_og_labeled,1,42.2,0.7027027027027027,0.886
SMHDD_1.0,chiaretti_og_labeled,2,42.2,0.7162162162162162,0.962
SMHDD_1.0,chiaretti_og_labeled,3,42.2,0.7027027027027027,0.952
SMHDD_1.0,chiaretti_og_labeled,4,42.2,0.7162162162162162,0.921
SMHDD_1.0,chiaretti_og_labeled,5,42.2,0.7027027027027027,0.963
SMHDD_1.0,chiaretti_og_labeled,6,42.2,0.7027027027027027,1.001
SMHDD_1.0,chiaretti_og_labeled,7,42.2,0.7162162162162162,0.925
SMHDD_1.0,chiaretti_og_labeled,8,42.2,0.7027027027027027,0.949
SMHDD_1.0,chiaretti_og_labeled,9,42.2,0.7162162162162162,0.958
SMHDD_1.0,chiaretti_og_labeled,10,42.2,0.7027027027027027,1.024
SMHDD_1.0,chin_og_labeled,1,42.7,0.96,1.289
SMHDD_1.0,chin_og_labeled,2,42.7,0.9733333333333334,1.221
SMHDD_1.0,chin_og_labeled,3,42.7,0.96,1.279
SMHDD_1.0,chin_og_labeled,4,42.5,0.9733333333333334,1.216
SMHDD_1.0,chin_og_labeled,5,42.6,0.96,1.271
SMHDD_1.0,chin_og_labeled,6,42.7,0.9733333333333334,1.166
SMHDD_1.0,chin_og_labeled,7,42.7,0.9733333333333334,1.382
SMHDD_1.0,chin_og_labeled,8,42.7,0.96,1.216
SMHDD_1.0,chin_og_labeled,9,42.7,0.96,1.316
SMHDD_1.0,chin_og_labeled,10,42.7,0.9733333333333334,1.188
SMHDD_1.0,chowdary_og_labeled,1,46.1,0.967741935483871,1.225
SMHDD_1.0,chowdary_og_labeled,2,47.5,0.9516129032258065,1.694
SMHDD_1.0,chowdary_og_labeled,3,47.1,0.967741935483871,1.411
SMHDD_1.0,chowdary_og_labeled,4,46.5,0.967741935483871,1.412
SMHDD_1.0,chowdary_og_labeled,5,46.2,0.9193548387096774,1.161
SMHDD_1.0,chowdary_og_labeled,6,46.5,0.967741935483871,1.355
SMHDD_1.0,chowdary_og_labeled,7,46.4,0.967741935483871,1.152
SMHDD_1.0,chowdary_og_labeled,8,46.2,0.967741935483871,1.144
SMHDD_1.0,chowdary_og_labeled,9,46.8,0.967741935483871,1.426
SMHDD_1.0,chowdary_og_labeled,10,46.0,0.9193548387096774,0.968
SMHDD_1.0,christensen_og_labeled,1,97.7,1.0,0.114
SMHDD_1.0,christensen_og_labeled,2,97.9,1.0,0.115
SMHDD_1.0,christensen_og_labeled,3,97.8,0.9911504424778761,0.129
SMHDD_1.0,christensen_og_labeled,4,97.6,0.9911504424778761,0.146
SMHDD_1.0,christensen_og_labeled,5,97.8,1.0,0.102
SMHDD_1.0,christensen_og_labeled,6,97.8,0.9911504424778761,0.113
SMHDD_1.0,christensen_og_labeled,7,97.8,0.9911504424778761,0.128
SMHDD_1.0,christensen_og_labeled,8,97.8,0.9911504424778761,0.11
SMHDD_1.0,christensen_og_labeled,9,97.8,1.0,0.102
SMHDD_1.0,christensen_og_labeled,10,97.6,1.0,0.114
SMHDD_1.0,golub_og_labeled,1,36.0,1.0,0.132
SMHDD_1.0,golub_og_labeled,2,36.0,1.0,0.132
SMHDD_1.0,golub_og_labeled,3,36.0,1.0,0.131
SMHDD_1.0,golub_og_labeled,4,36.0,1.0,0.137
SMHDD_1.0,golub_og_labeled,5,36.0,1.0,0.136
SMHDD_1.0,golub_og_labeled,6,36.0,1.0,0.128
SMHDD_1.0,golub_og_labeled,7,36.0,1.0,0.132
SMHDD_1.0,golub_og_labeled,8,36.0,1.0,0.128
SMHDD_1.0,golub_og_labeled,9,36.0,1.0,0.131
SMHDD_1.0,golub_og_labeled,10,36.0,1.0,0.127
SMHDD_1.0,gordon_og_labeled,1,91.1,0.9933333333333333,0.443
SMHDD_1.0,gordon_og_labeled,2,91.1,0.9933333333333333,0.413
SMHDD_1.0,gordon_og_labeled,3,91.1,0.9933333333333333,0.421
SMHDD_1.0,gordon_og_labeled,4,91.1,0.9933333333333333,0.411
SMHDD_1.0,gordon_og_labeled,5,91.1,0.9933333333333333,0.406
SMHDD_1.0,gordon_og_labeled,6,91.1,0.9933333333333333,0.402
SMHDD_1.0,gordon_og_labeled,7,91.1,0.9933333333333333,0.408
SMHDD_1.0,gordon_og_labeled,8,91.1,0.9933333333333333,0.415
SMHDD_1.0,gordon_og_labeled,9,91.1,0.9933333333333333,0.449
SMHDD_1.0,gordon_og_labeled,10,91.1,0.9933333333333333,0.439
SMHDD_1.0,gravier_og_labeled,1,45.7,0.5855855855855856,0.313
SMHDD_1.0,gravier_og_labeled,2,45.6,0.5315315315315315,0.244
SMHDD_1.0,gravier_og_labeled,3,45.9,0.6216216216216216,0.304
SMHDD_1.0,gravier_og_labeled,4,45.9,0.5855855855855856,0.298
SMHDD_1.0,gravier_og_labeled,5,45.8,0.5765765765765766,0.302
SMHDD_1.0,gravier_og_labeled,6,45.7,0.5765765765765766,0.26
SMHDD_1.0,gravier_og_labeled,7,45.7,0.6036036036036037,0.265
SMHDD_1.0,gravier_og_labeled,8,45.9,0.6126126126126126,0.294
SMHDD_1.0,gravier_og_labeled,9,45.8,0.6126126126126126,0.247
SMHDD_1.0,gravier_og_labeled,10,45.8,0.5945945945945946,0.251
SMHDD_1.0,khan_og_labeled,1,20.7,1.0,0.114
SMHDD_1.0,khan_og_labeled,2,20.6,1.0,0.092
SMHDD_1.0,khan_og_labeled,3,20.6,1.0,0.11
SMHDD_1.0,khan_og_labeled,4,20.6,1.0,0.099
SMHDD_1.0,khan_og_labeled,5,20.7,1.0,0.106
SMHDD_1.0,khan_og_labeled,6,20.6,1.0,0.095
SMHDD_1.0,khan_og_labeled,7,20.7,1.0,0.126
SMHDD_1.0,khan_og_labeled,8,20.7,1.0,0.116
SMHDD_1.0,khan_og_labeled,9,20.7,1.0,0.118
SMHDD_1.0,khan_og_labeled,10,20.7,1.0,0.111
SMHDD_1.0,nakayama_og_labeled,1,18.2,0.9523809523809523,2.197
SMHDD_1.0,nakayama_og_labeled,2,18.1,0.9523809523809523,2.033
SMHDD_1.0,nakayama_og_labeled,3,18.2,0.9523809523809523,2.346
SMHDD_1.0,nakayama_og_labeled,4,18.2,0.9523809523809523,2.148
SMHDD_1.0,nakayama_og_labeled,5,18.2,1.0,2.235
SMHDD_1.0,nakayama_og_labeled,6,18.1,0.9523809523809523,2.016
SMHDD_1.0,nakayama_og_labeled,7,18.1,0.9523809523809523,2.003
SMHDD_1.0,nakayama_og_labeled,8,18.1,0.9523809523809523,2.135
SMHDD_1.0,nakayama_og_labeled,9,18.2,0.9523809523809523,2.268
SMHDD_1.0,nakayama_og_labeled,10,18.1,1.0,2.111
SMHDD_1.0,pomeroy_og_labeled,1,20.3,0.9487179487179487,0.265
SMHDD_1.0,pomeroy_og_labeled,2,20.4,1.0,0.297
SMHDD_1.0,pomeroy_og_labeled,3,20.2,1.0,0.265
SMHDD_1.0,pomeroy_og_labeled,4,20.4,1.0,0.243
SMHDD_1.0,pomeroy_og_labeled,5,20.4,1.0,0.274
SMHDD_1.0,pomeroy_og_labeled,6,20.3,1.0,0.301
SMHDD_1.0,pomeroy_og_labeled,7,20.3,1.0,0.232
SMHDD_1.0,pomeroy_og_labeled,8,20.4,1.0,0.264
SMHDD_1.0,pomeroy_og_labeled,9,20.4,1.0,0.252
SMHDD_1.0,pomeroy_og_labeled,10,20.2,0.9487179487179487,0.226
SMHDD_1.0,shipp_og_labeled,1,39.0,0.9482758620689655,0.14
SMHDD_1.0,shipp_og_labeled,2,39.0,0.9482758620689655,0.136
SMHDD_1.0,shipp_og_labeled,3,39.0,0.9482758620689655,0.136
SMHDD_1.0,shipp_og_labeled,4,39.0,0.9482758620689655,0.141
SMHDD_1.0,shipp_og_labeled,5,39.0,0.9482758620689655,0.136
SMHDD_1.0,shipp_og_labeled,6,39.0,0.9482758620689655,0.136
SMHDD_1.0,shipp_og_labeled,7,39.0,0.9482758620689655,0.138
SMHDD_1.0,shipp_og_labeled,8,39.0,0.9482758620689655,0.135
SMHDD_1.0,shipp_og_labeled,9,39.0,0.9482758620689655,0.137
SMHDD_1.0,shipp_og_labeled,10,39.0,0.9482758620689655,0.137
SMHDD_1.0,singh_og_labeled,1,37.0,0.9038461538461539,0.863
SMHDD_1.0,singh_og_labeled,2,37.0,0.9038461538461539,0.757
SMHDD_1.0,singh_og_labeled,3,37.0,0.9038461538461539,0.744
SMHDD_1.0,singh_og_labeled,4,37.0,0.9038461538461539,0.713
SMHDD_1.0,singh_og_labeled,5,37.0,0.9038461538461539,0.841
SMHDD_1.0,singh_og_labeled,6,37.1,0.9038461538461539,0.785
SMHDD_1.0,singh_og_labeled,7,36.9,0.9038461538461539,0.797
SMHDD_1.0,singh_og_labeled,8,36.8,0.9423076923076923,0.75
SMHDD_1.0,singh_og_labeled,9,37.0,0.9038461538461539,0.76
SMHDD_1.0,singh_og_labeled,10,37.1,0.9038461538461539,0.817
SMHDD_1.0,sorlie_og_labeled,1,22.7,0.96875,0.041
SMHDD_1.0,sorlie_og_labeled,2,22.4,0.96875,0.041
SMHDD_1.0,sorlie_og_labeled,3,22.4,0.96875,0.043
SMHDD_1.0,sorlie_og_labeled,4,22.7,0.96875,0.039
SMHDD_1.0,sorlie_og_labeled,5,22.5,0.96875,0.037
SMHDD_1.0,sorlie_og_labeled,6,22.3,1.0,0.038
SMHDD_1.0,sorlie_og_labeled,7,22.7,0.96875,0.043
SMHDD_1.0,sorlie_og_labeled,8,22.7,0.96875,0.036
SMHDD_1.0,sorlie_og_labeled,9,22.7,1.0,0.039
SMHDD_1.0,sorlie_og_labeled,10,22.5,0.96875,0.044
SMHDD_1.0,subramanian_og_labeled,1,18.0,1.0,0.291
SMHDD_1.0,subramanian_og_labeled,2,18.0,1.0,0.313
SMHDD_1.0,subramanian_og_labeled,3,18.0,1.0,0.296
SMHDD_1.0,subramanian_og_labeled,4,18.0,1.0,0.306
SMHDD_1.0,subramanian_og_labeled,5,18.0,1.0,0.317
SMHDD_1.0,subramanian_og_labeled,6,18.0,1.0,0.288
SMHDD_1.0,subramanian_og_labeled,7,18.0,1.0,0.296
SMHDD_1.0,subramanian_og_labeled,8,18.0,1.0,0.291
