algorithm,dataset,repetition,quality,supp+,time
SD,chiaretti-pn-freq-2_nominal,6,0.57607421875,0.7567567567567568,4.593
SD,chiaretti-pn-freq-2_nominal,7,0.57607421875,0.7567567567567568,4.594
SD,chiaretti-pn-freq-2_nominal,8,0.57607421875,0.7567567567567568,4.516
SD,chiaretti-pn-freq-2_nominal,9,0.57607421875,0.7567567567567568,4.575
SD,chiaretti-pn-freq-2_nominal,10,0.57607421875,0.7567567567567568,4.578
SSDP+,chiaretti-pn-freq-2_nominal,1,0.57431640625,0.8513513513513513,2.251
SSDP+,chiaretti-pn-freq-2_nominal,2,0.57431640625,0.8513513513513513,2.475
SSDP+,chiaretti-pn-freq-2_nominal,3,0.57431640625,0.8513513513513513,2.439
SSDP+,chiaretti-pn-freq-2_nominal,4,0.57431640625,0.8513513513513513,2.747
SSDP+,chiaretti-pn-freq-2_nominal,5,0.57431640625,0.8783783783783784,2.462
SSDP+,chiaretti-pn-freq-2_nominal,6,0.57431640625,0.8513513513513513,2.391
SSDP+,chiaretti-pn-freq-2_nominal,7,0.57431640625,0.8783783783783784,2.435
SSDP+,chiaretti-pn-freq-2_nominal,8,0.57431640625,0.8513513513513513,2.526
SSDP+,chiaretti-pn-freq-2_nominal,9,0.57431640625,0.8513513513513513,2.334
SSDP+,chiaretti-pn-freq-2_nominal,10,0.57431640625,0.8513513513513513,2.344
SMHDD,chiaretti-pn-freq-2_nominal,1,0.57431640625,0.8513513513513513,0.689
SMHDD,chiaretti-pn-freq-2_nominal,2,0.57431640625,0.8513513513513513,0.772
SMHDD,chiaretti-pn-freq-2_nominal,3,0.57431640625,0.8513513513513513,0.684
SMHDD,chiaretti-pn-freq-2_nominal,4,0.57431640625,0.8513513513513513,0.912
SMHDD,chiaretti-pn-freq-2_nominal,5,0.57431640625,0.8783783783783784,0.716
SMHDD,chiaretti-pn-freq-2_nominal,6,0.57431640625,0.8513513513513513,0.66
SMHDD,chiaretti-pn-freq-2_nominal,7,0.57431640625,0.8783783783783784,0.739
SMHDD,chiaretti-pn-freq-2_nominal,8,0.57431640625,0.8513513513513513,0.718
SMHDD,chiaretti-pn-freq-2_nominal,9,0.57431640625,0.8513513513513513,0.681
SMHDD,chiaretti-pn-freq-2_nominal,10,0.57431640625,0.8513513513513513,0.694
SD,chin-pn-freq-2_nominal,1,0.6012065498419996,0.9733333333333334,4.069
SD,chin-pn-freq-2_nominal,2,0.6012065498419996,0.9733333333333334,4.142
SD,chin-pn-freq-2_nominal,3,0.6012065498419996,0.9733333333333334,4.167
SD,chin-pn-freq-2_nominal,4,0.6012065498419996,0.9733333333333334,4.14
SD,chin-pn-freq-2_nominal,5,0.6012065498419996,0.9733333333333334,4.144
SD,chin-pn-freq-2_nominal,6,0.6012065498419996,0.9733333333333334,4.145
SD,chin-pn-freq-2_nominal,7,0.6012065498419996,0.9733333333333334,4.122
SD,chin-pn-freq-2_nominal,8,0.6012065498419996,0.9733333333333334,4.139
SD,chin-pn-freq-2_nominal,9,0.6012065498419996,0.9733333333333334,4.111
SD,chin-pn-freq-2_nominal,10,0.6012065498419996,0.9733333333333334,4.18
