algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,alon_og_labeled,1,0.7475546305931322,0.975,0.557
SMHDD_1.0,alon_og_labeled,2,0.725910509885536,0.95,0.196
SMHDD_1.0,alon_og_labeled,3,0.7646201873048908,0.975,0.337
SMHDD_1.0,alon_og_labeled,4,0.7373569198751301,0.95,0.178
SMHDD_1.0,alon_og_labeled,5,0.744432882414152,0.95,0.277
SMHDD_1.0,alon_og_labeled,6,0.7475546305931322,0.95,0.357
SMHDD_1.0,alon_og_labeled,7,0.7402705515088449,0.975,0.256
SMHDD_1.0,alon_og_labeled,8,0.7535900104058273,0.95,0.191
SMHDD_1.0,alon_og_labeled,9,0.7350676378772112,0.975,0.188
SMHDD_1.0,alon_og_labeled,10,0.7369406867845993,0.95,0.159
SMHDD_1.0,burczynski_og_labeled,1,0.9094922189844382,1.0,13.252
SMHDD_1.0,burczynski_og_labeled,2,0.9279186558373116,1.0,15.559
SMHDD_1.0,burczynski_og_labeled,3,0.9266786533573068,1.0,10.577
SMHDD_1.0,burczynski_og_labeled,4,0.9160890321780644,1.0,12.917
SMHDD_1.0,burczynski_og_labeled,5,0.9216194432388864,1.0,16.273
SMHDD_1.0,burczynski_og_labeled,6,0.9274722549445098,1.0,10.16
SMHDD_1.0,burczynski_og_labeled,7,0.921520243040486,1.0,13.312
SMHDD_1.0,burczynski_og_labeled,8,0.9283650567301134,1.0,11.763
SMHDD_1.0,burczynski_og_labeled,9,0.9196106392212784,1.0,13.886
SMHDD_1.0,burczynski_og_labeled,10,0.9058714117428235,1.0,16.023
SMHDD_1.0,chiaretti_og_labeled,1,0.812744140625,0.9594594594594594,5.556
SMHDD_1.0,chiaretti_og_labeled,2,0.83359375,0.972972972972973,5.677
SMHDD_1.0,chiaretti_og_labeled,3,0.833251953125,0.9864864864864865,8.498
SMHDD_1.0,chiaretti_og_labeled,4,0.83876953125,0.9459459459459459,9.731
SMHDD_1.0,chiaretti_og_labeled,5,0.837255859375,0.9864864864864865,6.529
SMHDD_1.0,chiaretti_og_labeled,6,0.7349609375,0.972972972972973,2.062
SMHDD_1.0,chiaretti_og_labeled,7,0.718896484375,0.918918918918919,1.72
SMHDD_1.0,chiaretti_og_labeled,8,0.74775390625,1.0,2.804
SMHDD_1.0,chiaretti_og_labeled,9,0.802197265625,0.9459459459459459,4.285
SMHDD_1.0,chiaretti_og_labeled,10,0.714794921875,0.9594594594594594,1.669
SMHDD_1.0,chin_og_labeled,1,0.8514507325481182,1.0,9.018
SMHDD_1.0,chin_og_labeled,2,0.8443550703820742,1.0,3.332
SMHDD_1.0,chin_og_labeled,3,0.8409652398735995,1.0,4.765
SMHDD_1.0,chin_og_labeled,4,0.8557598391266877,1.0,5.865
SMHDD_1.0,chin_og_labeled,5,0.8360241309968399,1.0,3.387
SMHDD_1.0,chin_og_labeled,6,0.8490089054869291,1.0,7.048
SMHDD_1.0,chin_og_labeled,7,0.8566791151967827,1.0,8.566
SMHDD_1.0,chin_og_labeled,8,0.8517667336972133,1.0,7.567
SMHDD_1.0,chin_og_labeled,9,0.8431485205400747,1.0,3.958
SMHDD_1.0,chin_og_labeled,10,0.8449583453030739,1.0,5.824
SMHDD_1.0,chowdary_og_labeled,1,0.8819526627218934,1.0,10.807
SMHDD_1.0,chowdary_og_labeled,2,0.8722633136094673,1.0,12.35
SMHDD_1.0,chowdary_og_labeled,3,0.8867603550295857,1.0,8.448
SMHDD_1.0,chowdary_og_labeled,4,0.8724852071005916,1.0,19.363
SMHDD_1.0,chowdary_og_labeled,5,0.8843195266272188,1.0,9.447
SMHDD_1.0,chowdary_og_labeled,6,0.8843934911242604,1.0,12.722
SMHDD_1.0,chowdary_og_labeled,7,0.8843195266272188,1.0,11.795
SMHDD_1.0,chowdary_og_labeled,8,0.8826923076923074,1.0,9.679
SMHDD_1.0,chowdary_og_labeled,9,0.8851331360946745,1.0,10.373
SMHDD_1.0,chowdary_og_labeled,10,0.8812869822485206,1.0,12.382
SMHDD_1.0,christensen_og_labeled,1,0.9190086856803077,1.0,0.127
SMHDD_1.0,christensen_og_labeled,2,0.9147444201405849,1.0,0.12
SMHDD_1.0,christensen_og_labeled,3,0.9160865594937248,1.0,0.119
SMHDD_1.0,christensen_og_labeled,4,0.9057911614177409,1.0,0.122
SMHDD_1.0,christensen_og_labeled,5,0.9094438191509694,1.0,0.113
SMHDD_1.0,christensen_og_labeled,6,0.9128586294038946,1.0,0.138
SMHDD_1.0,christensen_og_labeled,7,0.9142007687570345,1.0,0.124
SMHDD_1.0,christensen_og_labeled,8,0.9174286988468644,1.0,0.127
SMHDD_1.0,christensen_og_labeled,9,0.9104801546008622,1.0,0.124
SMHDD_1.0,christensen_og_labeled,10,0.9175476225870159,1.0,0.117
SMHDD_1.0,golub_og_labeled,1,0.8371913580246915,1.0,0.434
SMHDD_1.0,golub_og_labeled,2,0.8395833333333333,1.0,0.458
SMHDD_1.0,golub_og_labeled,3,0.8439043209876544,1.0,0.47
SMHDD_1.0,golub_og_labeled,4,0.8398148148148149,1.0,0.479
SMHDD_1.0,golub_og_labeled,5,0.8340277777777778,1.0,0.497
SMHDD_1.0,golub_og_labeled,6,0.8400462962962963,1.0,0.443
SMHDD_1.0,golub_og_labeled,7,0.8417438271604938,1.0,0.399
SMHDD_1.0,golub_og_labeled,8,0.8308641975308643,1.0,0.475
SMHDD_1.0,golub_og_labeled,9,0.8417438271604938,1.0,0.456
SMHDD_1.0,golub_og_labeled,10,0.84320987654321,1.0,0.432
SMHDD_1.0,gordon_og_labeled,1,0.5272488629773207,1.0,1.556
SMHDD_1.0,gordon_og_labeled,2,0.522328378254632,1.0,1.531
SMHDD_1.0,gordon_og_labeled,3,0.5234638747290987,1.0,1.821
SMHDD_1.0,gordon_og_labeled,4,0.5245993712035653,1.0,1.78
SMHDD_1.0,gordon_og_labeled,5,0.5234638747290987,1.0,1.617
SMHDD_1.0,gordon_og_labeled,6,0.5264918653276762,1.0,1.658
SMHDD_1.0,gordon_og_labeled,7,0.5219498794298099,1.0,1.663
SMHDD_1.0,gordon_og_labeled,8,0.5250999664234914,1.0,1.748
SMHDD_1.0,gordon_og_labeled,9,0.5219498794298099,1.0,1.615
SMHDD_1.0,gordon_og_labeled,10,0.5245993712035653,1.0,1.438
SMHDD_1.0,gravier_og_labeled,1,0.6750425170068028,0.918918918918919,1.281
SMHDD_1.0,gravier_og_labeled,2,0.6762755102040817,0.8648648648648649,1.284
SMHDD_1.0,gravier_og_labeled,3,0.6903486394557824,0.9279279279279279,2.469
SMHDD_1.0,gravier_og_labeled,4,0.7051445578231292,0.9009009009009009,3.107
SMHDD_1.0,gravier_og_labeled,5,0.7083333333333333,0.9279279279279279,4.645
SMHDD_1.0,gravier_og_labeled,6,0.6840136054421769,0.9279279279279279,1.096
SMHDD_1.0,gravier_og_labeled,7,0.6852891156462585,0.9279279279279279,2.559
SMHDD_1.0,gravier_og_labeled,8,0.6980017006802721,0.918918918918919,1.746
SMHDD_1.0,gravier_og_labeled,9,0.7019982993197279,0.9369369369369369,3.428
SMHDD_1.0,gravier_og_labeled,10,0.7191326530612245,0.9369369369369369,2.912
SMHDD_1.0,khan_og_labeled,1,0.8602670697908792,1.0,0.112
SMHDD_1.0,khan_og_labeled,2,0.8681279919375156,1.0,0.163
SMHDD_1.0,khan_og_labeled,3,0.8596623834719072,1.0,0.087
