algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,alon_og_labeled,1,0.8093652445369408,0.975,2.143
SMHDD_1.0,alon_og_labeled,2,0.7977107180020815,0.975,1.655
SMHDD_1.0,alon_og_labeled,3,0.7972944849115507,0.975,2.295
SMHDD_1.0,alon_og_labeled,4,0.7960457856399584,0.975,2.275
SMHDD_1.0,alon_og_labeled,5,0.7960457856399585,0.975,2.32
SMHDD_1.0,alon_og_labeled,6,0.7918834547346516,0.975,1.524
SMHDD_1.0,alon_og_labeled,7,0.8014568158168578,0.975,2.179
SMHDD_1.0,alon_og_labeled,8,0.7991675338189389,0.975,2.484
SMHDD_1.0,alon_og_labeled,9,0.7900104058272635,0.975,1.213
SMHDD_1.0,alon_og_labeled,10,0.803329864724246,0.975,1.734
SMHDD_1.0,burczynski_og_labeled,1,0.9339946679893358,1.0,27.342
SMHDD_1.0,burczynski_og_labeled,2,0.925785851571703,1.0,27.646
SMHDD_1.0,burczynski_og_labeled,3,0.9302746605493211,1.0,29.374
SMHDD_1.0,burczynski_og_labeled,4,0.93253146506293,1.0,24.71
SMHDD_1.0,burczynski_og_labeled,5,0.933548267096534,1.0,23.736
SMHDD_1.0,burczynski_og_labeled,6,0.9209498418996838,1.0,25.848
SMHDD_1.0,burczynski_og_labeled,7,0.9208258416516832,1.0,50.075
SMHDD_1.0,burczynski_og_labeled,8,0.9307458614917229,1.0,30.655
SMHDD_1.0,burczynski_og_labeled,9,0.9283650567301134,1.0,26.443
SMHDD_1.0,burczynski_og_labeled,10,0.9323082646165293,1.0,26.213
SMHDD_1.0,chiaretti_og_labeled,1,0.8767578125,1.0,17.341
SMHDD_1.0,chiaretti_og_labeled,2,0.87890625,0.9864864864864865,14.791
SMHDD_1.0,chiaretti_og_labeled,3,0.873974609375,1.0,14.289
SMHDD_1.0,chiaretti_og_labeled,4,0.88134765625,1.0,16.114
SMHDD_1.0,chiaretti_og_labeled,5,0.872314453125,0.972972972972973,14.213
SMHDD_1.0,chiaretti_og_labeled,6,0.8724609375,0.9864864864864865,14.7
SMHDD_1.0,chiaretti_og_labeled,7,0.8767578125,0.9864864864864865,15.001
SMHDD_1.0,chiaretti_og_labeled,8,0.877734375,0.9864864864864865,17.012
SMHDD_1.0,chiaretti_og_labeled,9,0.872998046875,1.0,16.277
SMHDD_1.0,chiaretti_og_labeled,10,0.87099609375,0.9864864864864865,14.355
SMHDD_1.0,chin_og_labeled,1,0.8505314564780235,1.0,17.378
SMHDD_1.0,chin_og_labeled,2,0.8536052858374029,1.0,32.76
SMHDD_1.0,chin_og_labeled,3,0.8498707268026429,1.0,24.189
SMHDD_1.0,chin_og_labeled,4,0.8527147371444984,1.0,29.816
SMHDD_1.0,chin_og_labeled,5,0.8517380063200231,1.0,28.995
SMHDD_1.0,chin_og_labeled,6,0.8498994541798334,1.0,28.284
SMHDD_1.0,chin_og_labeled,7,0.8508187302499282,1.0,19.585
