algorithm,dataset,repetition,quality,supp+,time
SD,alon-pn-width-4_binary,1,0.8156087408949014,0.95,2.202
SD,alon-pn-width-4_binary,2,0.8156087408949014,0.95,2.13
SD,alon-pn-width-4_binary,3,0.8156087408949014,0.95,2.12
SD,alon-pn-width-4_binary,4,0.8156087408949014,0.95,2.117
SD,alon-pn-width-4_binary,5,0.8156087408949014,0.95,2.114
SD,alon-pn-width-4_binary,6,0.8156087408949014,0.95,2.117
SD,alon-pn-width-4_binary,7,0.8156087408949014,0.95,2.121
SD,alon-pn-width-4_binary,8,0.8156087408949014,0.95,2.115
SD,alon-pn-width-4_binary,9,0.8156087408949014,0.95,2.117
SD,alon-pn-width-4_binary,10,0.8156087408949014,0.95,2.118
SSDP+,alon-pn-width-4_binary,1,0.8014568158168576,0.975,2.264
SSDP+,alon-pn-width-4_binary,2,0.795005202913632,0.975,1.727
SSDP+,alon-pn-width-4_binary,3,0.7987513007284082,0.975,2.228
SSDP+,alon-pn-width-4_binary,4,0.7816857440166494,0.975,1.928
SSDP+,alon-pn-width-4_binary,5,0.7958376690946931,0.975,2.194
SSDP+,alon-pn-width-4_binary,6,0.7977107180020815,1.0,2.055
SSDP+,alon-pn-width-4_binary,7,0.7710718002081165,0.975,1.531
SSDP+,alon-pn-width-4_binary,8,0.8037460978147765,0.975,2.499
SSDP+,alon-pn-width-4_binary,9,0.7972944849115506,0.975,2.515
SSDP+,alon-pn-width-4_binary,10,0.8006243496357962,0.975,1.692
SMHDD,alon-pn-width-4_binary,1,0.8014568158168576,0.975,0.918
SMHDD,alon-pn-width-4_binary,2,0.795005202913632,0.975,0.618
SMHDD,alon-pn-width-4_binary,3,0.7987513007284082,0.975,0.845
SMHDD,alon-pn-width-4_binary,4,0.7816857440166494,0.975,0.704
SMHDD,alon-pn-width-4_binary,5,0.7958376690946931,0.975,0.825
SMHDD,alon-pn-width-4_binary,6,0.7977107180020815,1.0,0.774
SMHDD,alon-pn-width-4_binary,7,0.7710718002081165,0.975,0.534
SMHDD,alon-pn-width-4_binary,8,0.8037460978147765,0.975,0.949
SMHDD,alon-pn-width-4_binary,9,0.7972944849115506,0.975,0.977
SMHDD,alon-pn-width-4_binary,10,0.8006243496357962,0.975,0.611
SD,burczynski-pn-width-4_binary,1,0.83251286502573,0.8813559322033898,34.682
SD,burczynski-pn-width-4_binary,2,0.83251286502573,0.8813559322033898,35.008
SD,burczynski-pn-width-4_binary,3,0.83251286502573,0.8813559322033898,34.941
SD,burczynski-pn-width-4_binary,4,0.83251286502573,0.8813559322033898,35.192
SD,burczynski-pn-width-4_binary,5,0.83251286502573,0.8813559322033898,35.463
SD,burczynski-pn-width-4_binary,6,0.83251286502573,0.8813559322033898,35.341
SD,burczynski-pn-width-4_binary,7,0.83251286502573,0.8813559322033898,35.301
SD,burczynski-pn-width-4_binary,8,0.83251286502573,0.8813559322033898,35.176
SD,burczynski-pn-width-4_binary,9,0.83251286502573,0.8813559322033898,35.251
SD,burczynski-pn-width-4_binary,10,0.83251286502573,0.8813559322033898,35.149
SSDP+,burczynski-pn-width-4_binary,1,0.9290346580693161,1.0,101.909
SSDP+,burczynski-pn-width-4_binary,2,0.9275714551429102,1.0,56.431
SSDP+,burczynski-pn-width-4_binary,3,0.9297042594085188,1.0,80.524
SSDP+,burczynski-pn-width-4_binary,4,0.9214954429908859,1.0,70.743
SSDP+,burczynski-pn-width-4_binary,5,0.921272242544485,1.0,117.233
SSDP+,burczynski-pn-width-4_binary,6,0.9229834459668919,1.0,82.571
SSDP+,burczynski-pn-width-4_binary,7,0.9258850517701035,1.0,59.368
SSDP+,burczynski-pn-width-4_binary,8,0.9334242668485336,1.0,81.226
SSDP+,burczynski-pn-width-4_binary,9,0.9291586583173166,1.0,99.199
SSDP+,burczynski-pn-width-4_binary,10,0.8794593589187178,1.0,65.38
SMHDD,burczynski-pn-width-4_binary,1,0.9290346580693161,1.0,32.539
SMHDD,burczynski-pn-width-4_binary,2,0.9275714551429102,1.0,15.286
SMHDD,burczynski-pn-width-4_binary,3,0.9297042594085188,1.0,22.763
SMHDD,burczynski-pn-width-4_binary,4,0.9214954429908859,1.0,19.29
SMHDD,burczynski-pn-width-4_binary,5,0.921272242544485,1.0,33.187
SMHDD,burczynski-pn-width-4_binary,6,0.9229834459668919,1.0,26.957
SMHDD,burczynski-pn-width-4_binary,7,0.9258850517701035,1.0,17.244
SMHDD,burczynski-pn-width-4_binary,8,0.9334242668485336,1.0,19.793
SMHDD,burczynski-pn-width-4_binary,9,0.9291586583173166,1.0,27.222
SMHDD,burczynski-pn-width-4_binary,10,0.8794593589187178,1.0,20.622
SD,chiaretti-pn-width-4_binary,1,0.896533203125,0.9459459459459459,31.602
SD,chiaretti-pn-width-4_binary,2,0.896533203125,0.9459459459459459,31.746
SD,chiaretti-pn-width-4_binary,3,0.896533203125,0.9459459459459459,31.747
SD,chiaretti-pn-width-4_binary,4,0.896533203125,0.9459459459459459,31.908
SD,chiaretti-pn-width-4_binary,5,0.896533203125,0.9459459459459459,31.968
