algorithm,dataset,repetition,quality,supp+,time
SD,alon-pn-width-8_nominal,1,0.5579604578563997,0.9,1.84
SD,alon-pn-width-8_nominal,2,0.5579604578563997,0.9,1.781
SD,alon-pn-width-8_nominal,3,0.5579604578563997,0.9,1.769
SD,alon-pn-width-8_nominal,4,0.5579604578563997,0.9,1.767
SD,alon-pn-width-8_nominal,5,0.5579604578563997,0.9,1.775
SD,alon-pn-width-8_nominal,6,0.5579604578563997,0.9,1.783
SD,alon-pn-width-8_nominal,7,0.5579604578563997,0.9,1.79
SD,alon-pn-width-8_nominal,8,0.5579604578563997,0.9,1.774
SD,alon-pn-width-8_nominal,9,0.5579604578563997,0.9,1.783
SD,alon-pn-width-8_nominal,10,0.5579604578563997,0.9,1.784
SSDP+,alon-pn-width-8_nominal,1,0.5327783558792925,0.925,0.619
SSDP+,alon-pn-width-8_nominal,2,0.5423517169614984,0.925,0.704
SSDP+,alon-pn-width-8_nominal,3,0.5483870967741936,0.925,0.692
SSDP+,alon-pn-width-8_nominal,4,0.5446409989594172,0.925,0.505
SSDP+,alon-pn-width-8_nominal,5,0.5423517169614984,0.925,0.538
SSDP+,alon-pn-width-8_nominal,6,0.5465140478668055,0.925,0.751
SSDP+,alon-pn-width-8_nominal,7,0.5423517169614984,0.925,0.635
SSDP+,alon-pn-width-8_nominal,8,0.5442247658688866,0.925,0.536
SSDP+,alon-pn-width-8_nominal,9,0.5404786680541103,0.925,0.505
SSDP+,alon-pn-width-8_nominal,10,0.5423517169614984,0.925,0.489
SMHDD,alon-pn-width-8_nominal,1,0.5327783558792925,0.925,0.303
SMHDD,alon-pn-width-8_nominal,2,0.5423517169614984,0.925,0.254
SMHDD,alon-pn-width-8_nominal,3,0.5483870967741936,0.925,0.269
SMHDD,alon-pn-width-8_nominal,4,0.5446409989594172,0.925,0.206
SMHDD,alon-pn-width-8_nominal,5,0.5423517169614984,0.925,0.222
SMHDD,alon-pn-width-8_nominal,6,0.5465140478668055,0.925,0.306
SMHDD,alon-pn-width-8_nominal,7,0.5423517169614984,0.925,0.246
SMHDD,alon-pn-width-8_nominal,8,0.5442247658688866,0.925,0.22
SMHDD,alon-pn-width-8_nominal,9,0.5404786680541103,0.925,0.204
SMHDD,alon-pn-width-8_nominal,10,0.5423517169614984,0.925,0.196
SD,burczynski-pn-width-8_nominal,1,0.5811891623783249,0.6610169491525424,45.789
SD,burczynski-pn-width-8_nominal,2,0.5811891623783249,0.6610169491525424,46.086
SD,burczynski-pn-width-8_nominal,3,0.5811891623783249,0.6610169491525424,46.055
SD,burczynski-pn-width-8_nominal,4,0.5811891623783249,0.6610169491525424,46.076
SD,burczynski-pn-width-8_nominal,5,0.5811891623783249,0.6610169491525424,46.018
SD,burczynski-pn-width-8_nominal,6,0.5811891623783249,0.6610169491525424,46.096
SD,burczynski-pn-width-8_nominal,7,0.5811891623783249,0.6610169491525424,45.877
SD,burczynski-pn-width-8_nominal,8,0.5811891623783249,0.6610169491525424,45.631
SD,burczynski-pn-width-8_nominal,9,0.5811891623783249,0.6610169491525424,45.678
SD,burczynski-pn-width-8_nominal,10,0.5811891623783249,0.6610169491525424,45.665
SSDP+,burczynski-pn-width-8_nominal,1,0.5550995101990204,0.8305084745762712,30.374
SSDP+,burczynski-pn-width-8_nominal,2,0.6413292826585653,0.7627118644067796,63.111
SSDP+,burczynski-pn-width-8_nominal,3,0.5612995225990451,0.6610169491525424,39.219
SSDP+,burczynski-pn-width-8_nominal,4,0.5592659185318369,0.6610169491525424,38.818
SSDP+,burczynski-pn-width-8_nominal,5,0.5589187178374356,0.6610169491525424,26.329
SSDP+,burczynski-pn-width-8_nominal,6,0.5563395126790254,0.6610169491525424,25.971
SSDP+,burczynski-pn-width-8_nominal,7,0.5546531093062186,0.6610169491525424,22.319
SSDP+,burczynski-pn-width-8_nominal,8,0.5507099014198028,0.6610169491525424,28.32
SSDP+,burczynski-pn-width-8_nominal,9,0.5556699113398228,0.6610169491525424,36.111
SSDP+,burczynski-pn-width-8_nominal,10,0.5507099014198028,0.8305084745762712,28.21
SMHDD,burczynski-pn-width-8_nominal,1,0.5550995101990204,0.8305084745762712,12.142
SMHDD,burczynski-pn-width-8_nominal,2,0.6413292826585653,0.7627118644067796,21.927
SMHDD,burczynski-pn-width-8_nominal,3,0.5612995225990451,0.6610169491525424,15.421
SMHDD,burczynski-pn-width-8_nominal,4,0.5592659185318369,0.6610169491525424,16.457
SMHDD,burczynski-pn-width-8_nominal,5,0.5589187178374356,0.6610169491525424,9.629
SMHDD,burczynski-pn-width-8_nominal,6,0.5563395126790254,0.6610169491525424,9.176
SMHDD,burczynski-pn-width-8_nominal,7,0.5546531093062186,0.6610169491525424,8.243
SMHDD,burczynski-pn-width-8_nominal,8,0.5507099014198028,0.6610169491525424,10.495
SMHDD,burczynski-pn-width-8_nominal,9,0.5556699113398228,0.6610169491525424,14.779
SMHDD,burczynski-pn-width-8_nominal,10,0.5507099014198028,0.8305084745762712,10.777
SD,chiaretti-pn-width-8_nominal,1,0.469677734375,0.8648648648648649,19.455
SD,chiaretti-pn-width-8_nominal,2,0.469677734375,0.8648648648648649,19.407
SD,chiaretti-pn-width-8_nominal,3,0.469677734375,0.8648648648648649,19.463
SD,chiaretti-pn-width-8_nominal,4,0.469677734375,0.8648648648648649,19.412
SD,chiaretti-pn-width-8_nominal,5,0.469677734375,0.8648648648648649,19.442
SD,chiaretti-pn-width-8_nominal,6,0.469677734375,0.8648648648648649,19.444
SD,chiaretti-pn-width-8_nominal,7,0.469677734375,0.8648648648648649,19.446
SD,chiaretti-pn-width-8_nominal,8,0.469677734375,0.8648648648648649,19.363
