algorithm,dataset,repetition,quality,supp+,time
SD,alon-pn-width-4_nominal,1,0.677003121748179,0.975,1.363
SD,alon-pn-width-4_nominal,2,0.677003121748179,0.975,1.289
SD,alon-pn-width-4_nominal,3,0.677003121748179,0.975,1.291
SD,alon-pn-width-4_nominal,4,0.677003121748179,0.975,1.29
SD,alon-pn-width-4_nominal,5,0.677003121748179,0.975,1.285
SD,alon-pn-width-4_nominal,6,0.677003121748179,0.975,1.282
SD,alon-pn-width-4_nominal,7,0.677003121748179,0.975,1.286
SD,alon-pn-width-4_nominal,8,0.677003121748179,0.975,1.289
SD,alon-pn-width-4_nominal,9,0.677003121748179,0.975,1.284
SD,alon-pn-width-4_nominal,10,0.677003121748179,0.975,1.294
SSDP+,alon-pn-width-4_nominal,1,0.6576482830385016,0.975,0.75
SSDP+,alon-pn-width-4_nominal,2,0.6503642039542145,0.975,0.646
SSDP+,alon-pn-width-4_nominal,3,0.6439125910509886,0.975,0.504
SSDP+,alon-pn-width-4_nominal,4,0.6557752341311136,0.975,0.74
SSDP+,alon-pn-width-4_nominal,5,0.6428720083246617,0.95,0.631
SSDP+,alon-pn-width-4_nominal,6,0.6578563995837668,0.975,0.655
SSDP+,alon-pn-width-4_nominal,7,0.6532778355879292,0.975,0.621
SSDP+,alon-pn-width-4_nominal,8,0.641207075962539,0.975,0.472
SSDP+,alon-pn-width-4_nominal,9,0.6430801248699273,0.975,0.612
SSDP+,alon-pn-width-4_nominal,10,0.6455775234131114,0.95,0.664
SMHDD,alon-pn-width-4_nominal,1,0.6576482830385016,0.975,0.384
SMHDD,alon-pn-width-4_nominal,2,0.6503642039542145,0.975,0.31
SMHDD,alon-pn-width-4_nominal,3,0.6439125910509886,0.975,0.221
SMHDD,alon-pn-width-4_nominal,4,0.6557752341311136,0.975,0.346
SMHDD,alon-pn-width-4_nominal,5,0.6428720083246617,0.95,0.299
SMHDD,alon-pn-width-4_nominal,6,0.6578563995837668,0.975,0.283
SMHDD,alon-pn-width-4_nominal,7,0.6532778355879292,0.975,0.279
SMHDD,alon-pn-width-4_nominal,8,0.641207075962539,0.975,0.194
