algorithm,dataset,repetition,quality,supp+,time
SD,alon-pn-freq-8_nominal,1,8.0,0.9,0.654
SD,alon-pn-freq-8_nominal,2,8.0,0.9,0.517
SD,alon-pn-freq-8_nominal,3,8.0,0.9,0.524
SD,alon-pn-freq-8_nominal,4,8.0,0.9,0.522
SD,alon-pn-freq-8_nominal,5,8.0,0.9,0.527
SD,alon-pn-freq-8_nominal,6,8.0,0.9,0.532
SD,alon-pn-freq-8_nominal,7,8.0,0.9,0.531
SD,alon-pn-freq-8_nominal,8,8.0,0.9,0.535
SD,alon-pn-freq-8_nominal,9,8.0,0.9,0.523
SD,alon-pn-freq-8_nominal,10,8.0,0.9,0.524
SSDP+,alon-pn-freq-8_nominal,1,8.0,0.9,0.341
SSDP+,alon-pn-freq-8_nominal,2,8.0,0.9,0.291
SSDP+,alon-pn-freq-8_nominal,3,8.0,0.9,0.29
SSDP+,alon-pn-freq-8_nominal,4,8.0,0.9,0.275
SSDP+,alon-pn-freq-8_nominal,5,8.0,0.9,0.273
SSDP+,alon-pn-freq-8_nominal,6,8.0,0.9,0.271
SSDP+,alon-pn-freq-8_nominal,7,8.0,0.9,0.313
SSDP+,alon-pn-freq-8_nominal,8,8.0,0.9,0.283
SSDP+,alon-pn-freq-8_nominal,9,8.0,0.9,0.281
SSDP+,alon-pn-freq-8_nominal,10,8.0,0.9,0.285
SMHDD,alon-pn-freq-8_nominal,1,8.0,0.9,0.207
SMHDD,alon-pn-freq-8_nominal,2,8.0,0.9,0.123
SMHDD,alon-pn-freq-8_nominal,3,8.0,0.9,0.094
SMHDD,alon-pn-freq-8_nominal,4,8.0,0.9,0.093
SMHDD,alon-pn-freq-8_nominal,5,8.0,0.9,0.109
SMHDD,alon-pn-freq-8_nominal,6,8.0,0.9,0.113
SMHDD,alon-pn-freq-8_nominal,7,8.0,0.9,0.099
SMHDD,alon-pn-freq-8_nominal,8,8.0,0.9,0.088
SMHDD,alon-pn-freq-8_nominal,9,8.0,0.9,0.091
SMHDD,alon-pn-freq-8_nominal,10,8.0,0.9,0.089
SD,burczynski-pn-freq-8_nominal,1,16.0,0.7288135593220338,12.113
SD,burczynski-pn-freq-8_nominal,2,16.0,0.7288135593220338,12.77
SD,burczynski-pn-freq-8_nominal,3,16.0,0.7288135593220338,11.857
SD,burczynski-pn-freq-8_nominal,4,16.0,0.7288135593220338,11.801
SD,burczynski-pn-freq-8_nominal,5,16.0,0.7288135593220338,12.019
SD,burczynski-pn-freq-8_nominal,6,16.0,0.7288135593220338,11.852
SD,burczynski-pn-freq-8_nominal,7,16.0,0.7288135593220338,12.062
SD,burczynski-pn-freq-8_nominal,8,16.0,0.7288135593220338,12.124
SD,burczynski-pn-freq-8_nominal,9,16.0,0.7288135593220338,11.861
SD,burczynski-pn-freq-8_nominal,10,16.0,0.7288135593220338,11.824
SSDP+,burczynski-pn-freq-8_nominal,1,16.0,0.7288135593220338,6.949
SSDP+,burczynski-pn-freq-8_nominal,2,16.0,0.7288135593220338,6.6
SSDP+,burczynski-pn-freq-8_nominal,3,16.0,0.7288135593220338,6.762
SSDP+,burczynski-pn-freq-8_nominal,4,16.0,0.7288135593220338,6.853
SSDP+,burczynski-pn-freq-8_nominal,5,16.0,0.7288135593220338,6.733
SSDP+,burczynski-pn-freq-8_nominal,6,16.0,0.7288135593220338,6.693
SSDP+,burczynski-pn-freq-8_nominal,7,16.0,0.7288135593220338,6.697
SSDP+,burczynski-pn-freq-8_nominal,8,16.0,0.7288135593220338,6.667
SSDP+,burczynski-pn-freq-8_nominal,9,16.0,0.7288135593220338,6.803
SSDP+,burczynski-pn-freq-8_nominal,10,16.0,0.7288135593220338,6.721
